source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
لْسَان,lsaan,lsaan,True,6,5,0-9,0-9,harakat_top_prediction
يِنْخِفِض,yinkhifid,yinkhifid,True,9,9,0-9,0-9,harakat_top_prediction
اِخْمِش,2ikhmish,2ikhmish,True,7,8,0-9,0-9,harakat_top_prediction
أَحْكَام,2a7kaam,2a7kaam,True,8,7,0-9,0-9,harakat_top_prediction
يفَتِّت,yfattit,yfattit,True,7,7,0-9,0-9,harakat_top_prediction
يطَمِّع,yitma3,ytammi3,False,7,6,0-9,0-9,harakat_top_prediction
بَلْقَش,balqish,balqash,False,7,7,0-9,0-9,harakat_top_prediction
فَضِّل,fadil,faddil,False,6,5,0-9,0-9,harakat_top_prediction
اِعْقَل,2i3qal,2i3qal,True,7,6,0-9,0-9,harakat_top_prediction
اِمْسَك حَالك,2imsik 7aalak,2imsaka7 2il7ak,False,13,13,10-19,10-19,harakat_top_prediction
عَمِيق,3amiiq,3amiiq,True,6,6,0-9,0-9,harakat_top_prediction
تْصَهْوَن,2itsahwan,tsahwan,False,9,9,0-9,0-9,harakat_top_prediction
اِتْفَرْكَش,2itfarkash,2itfarkash,True,11,10,10-19,10-19,harakat_top_prediction
يسَلِّي,ysalli,ysalli,True,7,6,0-9,0-9,harakat_top_prediction
اِتْطَوَّر,2ittawwar,2ittawwar,True,10,9,10-19,0-9,harakat_top_prediction
كَرَم,karrim,karram,False,5,6,0-9,0-9,harakat_top_prediction
يرَيِّح,yrayyi7,yrayyi7,True,7,7,0-9,0-9,harakat_top_prediction
يِتْقَيَّم,yitqayyam,yitqayyam,True,10,9,10-19,0-9,harakat_top_prediction
الشَّور شَورُه,2ishshoor shooro,2ishsho wirrasho,False,14,16,10-19,10-19,harakat_top_prediction
اِحْمِد,2i7mid,2i7mid,True,7,6,0-9,0-9,harakat_top_prediction
اِتْجَنَّس,2itjannas,2itjannas,True,10,9,10-19,0-9,harakat_top_prediction
مَسْمَى,musamma,msamma,False,7,7,0-9,0-9,harakat_top_prediction
اِتْخَرْفَن,2itkharfan,2itkharfan,True,11,10,10-19,10-19,harakat_top_prediction
اِدْفِش,2idfashsh,2idfish,False,7,9,0-9,0-9,harakat_top_prediction
نَاهِد,naahid,naahid,True,6,6,0-9,0-9,harakat_top_prediction
تَقْرِيص,taqriis,taqriis,True,8,7,0-9,0-9,harakat_top_prediction
جَار,jaar,jaar,True,4,4,0-9,0-9,harakat_top_prediction
يفَرِّق,yufruq,yifruq,False,7,6,0-9,0-9,harakat_top_prediction
مش لَاقِيهَا من الشَارع,mish laaqiiha min 2ishshaari3,mish 2ilqara 3aleen masha,False,23,29,20-29,20-29,harakat_top_prediction
أَلْفِة,2ulfe,2alfe,False,7,5,0-9,0-9,harakat_top_prediction
عَسْقِد,3asqkad,3asqkid,False,7,7,0-9,0-9,harakat_top_prediction
دَلْدَق,daldi2,dalda2,False,7,6,0-9,0-9,harakat_top_prediction
حَيِّد,7ayyad,7ayyid,False,6,6,0-9,0-9,harakat_top_prediction
هَزَّأ,hazza2,hazza2,True,6,6,0-9,0-9,harakat_top_prediction
تْدَلْغَص,2iddalghas,2iddalghas,True,9,10,0-9,10-19,harakat_top_prediction
اِنْهَبَش,2inhabash,2inhibish,False,9,9,0-9,0-9,harakat_top_prediction
حَوَاس,7awaas,7awaas,True,6,6,0-9,0-9,harakat_top_prediction
تْشَفَّع,tshaffa3,tshaffa3,True,8,8,0-9,0-9,harakat_top_prediction
صِيف,siif,sayyaf,False,4,4,0-9,0-9,harakat_top_prediction
مِيكَانِي,mikaaniiki,miikaani,False,9,10,0-9,10-19,harakat_top_prediction
شَقِيق,shaqiiq,shaqiiq,True,6,7,0-9,0-9,harakat_top_prediction
اِسْتِلْطَاف,2istiltaaf,2istiltaaf,True,12,10,10-19,10-19,harakat_top_prediction
يكَتْكِت,ykatkit,ykatkit,True,8,7,0-9,0-9,harakat_top_prediction
اِعْطَف,2i3tif,2i3taf,False,7,6,0-9,0-9,harakat_top_prediction
مْرَيِّش,mrayyish,mrayyish,True,8,8,0-9,0-9,harakat_top_prediction
بَدِّي,biddi,baddi,False,6,5,0-9,0-9,harakat_top_prediction
صَفِّة,sifa,saffe,False,6,4,0-9,0-9,harakat_top_prediction
فَشَخ,fashakh,fashakh,True,5,7,0-9,0-9,harakat_top_prediction
دْبِيك,dubbeek,dbiik,False,6,7,0-9,0-9,harakat_top_prediction
طَسْطَس,tastis,tastis,True,7,6,0-9,0-9,harakat_top_prediction
رَصَّع,rassa3,rassi3,False,6,6,0-9,0-9,harakat_top_prediction
إِمْكَانِيِّة,2imkaaniyye,2imkaaniyye,True,13,11,10-19,10-19,harakat_top_prediction
عِلْشَان,3alashaan,3ilshaan,False,8,9,0-9,0-9,harakat_top_prediction
تْمَخْتَر,tmakhtar,tmakhtar,True,9,8,0-9,0-9,harakat_top_prediction
يرَهْرِط,yrahrit,yrahrit,True,8,7,0-9,0-9,harakat_top_prediction
تَسْكِيت,taskiit,taskiit,True,8,7,0-9,0-9,harakat_top_prediction
وَسِيلِة تَعْلِيميِّة,wasiile ta3liimiyye,wisliile tili3miye,False,21,19,20-29,10-19,harakat_top_prediction
غَيبِة,ghiibe,gheebe,False,6,6,0-9,0-9,harakat_top_prediction
اُهْلُط,2ihlut,2uhlut,False,7,6,0-9,0-9,harakat_top_prediction
يِتْبَلْبَص,yitbalbas,yitbalbas,True,11,9,10-19,0-9,harakat_top_prediction
صَهَايْنِة,sahaayne,sahyaane,False,10,8,10-19,0-9,harakat_top_prediction
يخَرْفِش,ykharfish,ykharfish,True,8,9,0-9,0-9,harakat_top_prediction
عَرَانِيص,3araaniis,3araaniis,True,9,9,0-9,0-9,harakat_top_prediction
شَالِيش,shaaliish,shaaliish,True,7,9,0-9,0-9,harakat_top_prediction
ينَهِّش,yinhash,yinhash,True,7,7,0-9,0-9,harakat_top_prediction
اِنْوِهِب,2inwihib,2inwahab,False,9,8,0-9,0-9,harakat_top_prediction
معبديتهَا العجل,m3abdiitha 2il3ijil,mi3deeto 2iljaal,False,15,19,10-19,10-19,harakat_top_prediction
مَلْطُوع,maltuu3,maltuu3,True,8,7,0-9,0-9,harakat_top_prediction
غَدَا,ghadaa2,ghada,False,5,7,0-9,0-9,harakat_top_prediction
يكِدّ,ykidd,ykidd,True,5,5,0-9,0-9,harakat_top_prediction
اِتْحَلَّى,2it7alla,2it7alla,True,10,8,10-19,0-9,harakat_top_prediction
أَوْقَح,2awqa7,2awqa7,True,7,6,0-9,0-9,harakat_top_prediction
شَوطَة,shoote,shoota,False,6,6,0-9,0-9,harakat_top_prediction
رُطّ,rutt,rutt,True,4,4,0-9,0-9,harakat_top_prediction
خَصِر,khassar,khasar,False,5,7,0-9,0-9,harakat_top_prediction
اِتْفَصَّل,2itfassal,2itfassal,True,10,9,10-19,0-9,harakat_top_prediction
ثَور,suur,thoor,False,4,4,0-9,0-9,harakat_top_prediction
مُسَابَقَة,musaabaqa,musaabaqa,True,10,9,10-19,0-9,harakat_top_prediction
تْدَاوَى,2iddaawa,2iddaawa,True,8,8,0-9,0-9,harakat_top_prediction
وُعُود,wu3uud,wa33uud,False,6,6,0-9,0-9,harakat_top_prediction
اِنْتَبَه,2intabah,2intibih,False,9,8,0-9,0-9,harakat_top_prediction
اِنْطَرَب,2intarab,2intarab,True,9,8,0-9,0-9,harakat_top_prediction
بَرْشِة,barshe,barshe,True,7,6,0-9,0-9,harakat_top_prediction
شَوشَح,shooshi7,shoosha7,False,6,8,0-9,0-9,harakat_top_prediction
اِذْبَل,2idbal,2idhbal,False,7,6,0-9,0-9,harakat_top_prediction
شَحْمِة,sha7me,sha7me,True,7,6,0-9,0-9,harakat_top_prediction
مْنَفِّذ,mnaffiz,mnaffiz,True,8,7,0-9,0-9,harakat_top_prediction
مَشْرُوم,mashruum,mashruum,True,8,8,0-9,0-9,harakat_top_prediction
مَصْدَر,masdar,msaddir,False,7,6,0-9,0-9,harakat_top_prediction
طِلِع على,tili3 3ala,tala3 3ala,False,9,10,0-9,10-19,harakat_top_prediction
تِيجَان,tiijaan,tijaan,False,7,7,0-9,0-9,harakat_top_prediction
اِتْغَضَّب,2itghaddab,2itghaddab,True,10,10,10-19,10-19,harakat_top_prediction
اِحْتَاط,2i7taat,2i7taat,True,8,7,0-9,0-9,harakat_top_prediction
مَعْرَكِة,ma3rake,m3arke,False,9,7,0-9,0-9,harakat_top_prediction
تْهَامَل,thaamal,thaamal,True,8,7,0-9,0-9,harakat_top_prediction
طَنْطَر,tantir,tantar,False,7,6,0-9,0-9,harakat_top_prediction
اُطْبُش,2utbush,2utbush,True,7,7,0-9,0-9,harakat_top_prediction
يبَغِّل,ybaghghil,ybaghghil,True,7,9,0-9,0-9,harakat_top_prediction
هَنْدَسِة دِيكَور,handasit diikoor,hande sidre wakara,False,17,16,10-19,10-19,harakat_top_prediction
لَغْمَط,laghmit,laghmit,True,7,7,0-9,0-9,harakat_top_prediction
ثَقَف,saqqaf,saqqaf,True,5,6,0-9,0-9,harakat_top_prediction
اِسْتَهْجِن,2istahjin,2istahjan,False,11,9,10-19,0-9,harakat_top_prediction
لَمَح,lammi7,lamma7,False,5,6,0-9,0-9,harakat_top_prediction
اِذْبَح,2idba7,2idba7,True,7,6,0-9,0-9,harakat_top_prediction
جَعَى,ja3a,ja33a,False,5,4,0-9,0-9,harakat_top_prediction
بَلَالِيع,balaalii3,balaalii3,True,9,9,0-9,0-9,harakat_top_prediction
قَضِيِّة,qadiyye,qadiyye,True,8,7,0-9,0-9,harakat_top_prediction
جَخَامِيش,jakhaamiish,jakhaamiish,True,9,11,0-9,10-19,harakat_top_prediction
مَاشي عبيض,maashi 3abeed,maa shayib da3i,False,10,13,10-19,10-19,harakat_top_prediction
فُصَّاليِّة,fussaaliyye,fussaaliyye,True,11,11,10-19,10-19,harakat_top_prediction
نَخَّخ,nakhkhakh,nakhkhakh,True,6,9,0-9,0-9,harakat_top_prediction
ضِحِك,de7ik,da77ik,False,5,5,0-9,0-9,harakat_top_prediction
سَقَف,saqif,saqqaf,False,5,5,0-9,0-9,harakat_top_prediction
يِتْرَبَّص,yitrabbas,yitrabbas,True,10,9,10-19,0-9,harakat_top_prediction
بُغُل,baghil,bughul,False,5,6,0-9,0-9,harakat_top_prediction
يِتْخَارَج,yitkhaaraj,yitkhaaraj,True,10,10,10-19,10-19,harakat_top_prediction
مِحْزَمِة,m7azzame,mi7zame,False,9,8,0-9,0-9,harakat_top_prediction
مَطْبُوخ,matbuukh,matbuukh,True,8,8,0-9,0-9,harakat_top_prediction
اِنْهَلَك,2inhalak,2inhilik,False,9,8,0-9,0-9,harakat_top_prediction
حَيِّد,7ayyid,7ayyid,True,6,6,0-9,0-9,harakat_top_prediction
اِعْتَمَر,2i3tamar,2i3tamar,True,9,8,0-9,0-9,harakat_top_prediction
دَوَافِيخ,dawaafiikh,dawaafiikh,True,9,10,0-9,10-19,harakat_top_prediction
زَغَب,zughub,zaghghib,False,5,6,0-9,0-9,harakat_top_prediction
جَاوَر,jaawar,jaawir,False,6,6,0-9,0-9,harakat_top_prediction
دْفُور,dfuur,dfuur,True,6,5,0-9,0-9,harakat_top_prediction
اِتْحَرَّك,2it7arrak,2it7arrak,True,10,9,10-19,0-9,harakat_top_prediction
بَلْبَحَة,balba7a,balba7a,True,9,7,0-9,0-9,harakat_top_prediction
قَرَض,qarad,qarrid,False,5,5,0-9,0-9,harakat_top_prediction
مَشَاغِب,mushaaghib,mashaaghib,False,8,10,0-9,10-19,harakat_top_prediction
أَبْقَار,2abqaar,2abqaar,True,8,7,0-9,0-9,harakat_top_prediction
بَنَادِيق,banaadiiqk,banaadiiq,False,9,10,0-9,10-19,harakat_top_prediction
مُوَحَّد,muwa77ad,muu7ad,False,8,8,0-9,0-9,harakat_top_prediction
مَرُور الكِرَام,muruur 2ilkiraam,maruur 2ilkir,False,15,16,10-19,10-19,harakat_top_prediction
تْمَتَّر,tmattar,tmattar,True,8,7,0-9,0-9,harakat_top_prediction
عقله بَالتَّرْس,3aqlo bittars,3aqlab 2ittasar,False,15,13,10-19,10-19,harakat_top_prediction
سَرْسَبِة,sarsabe,sarsabe,True,9,7,0-9,0-9,harakat_top_prediction
تْفَسَّخ,tfassakh,tfassakh,True,8,8,0-9,0-9,harakat_top_prediction
اِسْتَحْلِف,2ista7lif,2ista7lif,True,11,9,10-19,0-9,harakat_top_prediction
يِتْلَغَّم,yitlaghgham,yitlaghgham,True,10,11,10-19,10-19,harakat_top_prediction
أَحْضَان,2a7daan,2a7daan,True,8,7,0-9,0-9,harakat_top_prediction
مُؤَكَّد,mu2akkad,m2akkid,False,8,8,0-9,0-9,harakat_top_prediction
نَخَّز,nakhkhiz,nakhkhiz,True,6,8,0-9,0-9,harakat_top_prediction
بَطْنُه مقَزِّز,batno mkazziz,batno mizzaq,False,15,13,10-19,10-19,harakat_top_prediction
تَرْوِيج,tirwiij,tarwiij,False,8,7,0-9,0-9,harakat_top_prediction
هَمَز,hamaz,hammiz,False,5,5,0-9,0-9,harakat_top_prediction
اِنْلَبَخ,2inlabakh,2inlibikh,False,9,9,0-9,0-9,harakat_top_prediction
تْكَنْفَش,tkanfash,tkanfash,True,9,8,0-9,0-9,harakat_top_prediction
عَرِيط,3arriit,3arriit,True,6,7,0-9,0-9,harakat_top_prediction
صَلَّى,salla,salla,True,6,5,0-9,0-9,harakat_top_prediction
سُكُوك,sakwik,sukuuk,False,6,6,0-9,0-9,harakat_top_prediction
اِنْخِزِي,2inkhizi,2inkhizi,True,9,8,0-9,0-9,harakat_top_prediction
اِنْخِرَاط,2inkhiraat,2inkhiraat,True,10,10,10-19,10-19,harakat_top_prediction
ينِفّ,yniff,yniff,True,5,5,0-9,0-9,harakat_top_prediction
رَقْصَة,raqsa,raqsa,True,7,5,0-9,0-9,harakat_top_prediction
مِن جَورَة العَسَل,min djoorat 2il3asal,min jara wal3asale,False,18,20,10-19,20-29,harakat_top_prediction
اِزْلُق,2uzluq,2uzluq,True,7,6,0-9,0-9,harakat_top_prediction
دْرُوخ,darwakh,druukh,False,6,7,0-9,0-9,harakat_top_prediction
مَيِّة,miyye,mayye,False,6,5,0-9,0-9,harakat_top_prediction
وِجِه خير,wijih kheer,wijih kheer,True,9,11,0-9,10-19,harakat_top_prediction
مْدَاس,kull lbaas 2ilo madaas,mdaas,False,6,22,0-9,20-29,harakat_top_prediction
بَقْبَق,baqbiq,baqbaq,False,7,6,0-9,0-9,harakat_top_prediction
أَطَيِّن عيشتُه,2atayyin 3iishto,2atiino 3ishti,False,15,16,10-19,10-19,harakat_top_prediction
يِصْطِبِح,yistabi7,yistibi7,False,9,8,0-9,0-9,harakat_top_prediction
ينَهْزِر,yinhizir,ynahzir,False,8,8,0-9,0-9,harakat_top_prediction
جَزَاوِي,djazaawi,jazaawi,False,8,8,0-9,0-9,harakat_top_prediction
حْجَاب,7jaab,7jaab,True,6,5,0-9,0-9,harakat_top_prediction
يِحْشِي,y7ashshi,yi7shi,False,7,8,0-9,0-9,harakat_top_prediction
يِتْلَوَّى,yitlawwa,yitlawwa,True,10,8,10-19,0-9,harakat_top_prediction
سَنْكَحَة,sanka7a,sanka7a,True,9,7,0-9,0-9,harakat_top_prediction
عَبَّك,3abatsh,3abbik,False,6,7,0-9,0-9,harakat_top_prediction
قَرَش,qirsh,qarrish,False,5,5,0-9,0-9,harakat_top_prediction
رَمَّل,rammal,rammil,False,6,6,0-9,0-9,harakat_top_prediction
صَحْوِة,sa7we,sa7we,True,7,5,0-9,0-9,harakat_top_prediction
مُجَارَاة,mjaaraa,mujaara,False,9,7,0-9,0-9,harakat_top_prediction
مَوت,mawwat,moot,False,4,6,0-9,0-9,harakat_top_prediction
اِنْهَلَك,2inhilik,2inhilik,True,9,8,0-9,0-9,harakat_top_prediction
اِسْتِبْدَاد,2istibdaad,2istibdaad,True,12,10,10-19,10-19,harakat_top_prediction
رَجَّح,rajji7,rajja7,False,6,6,0-9,0-9,harakat_top_prediction
بَعَص,ba3as,ba33is,False,5,5,0-9,0-9,harakat_top_prediction
اِسْتَنْغَش,2istanghish,2istanghish,True,11,11,10-19,10-19,harakat_top_prediction
يهَتِّر,yhattir,yhattir,True,7,7,0-9,0-9,harakat_top_prediction
أَقْطَار,2aqtaar,2aqtaar,True,8,7,0-9,0-9,harakat_top_prediction
لَ,la,la,True,2,2,0-9,0-9,harakat_top_prediction
اِتْجَرَّس,2itjarras,2itjarras,True,10,9,10-19,0-9,harakat_top_prediction
يصَوِّن,ysawwin,ysawwin,True,7,7,0-9,0-9,harakat_top_prediction
حَرِيقَة,7ariiqa,7ariiqa,True,8,7,0-9,0-9,harakat_top_prediction
هَوّ,huu,haww,False,4,3,0-9,0-9,harakat_top_prediction
سَلْطَانِي,sultaani,saltaani,False,10,8,10-19,0-9,harakat_top_prediction
تْفَكَّك,tfakkak,tfakkak,True,8,7,0-9,0-9,harakat_top_prediction
بَقْرَج,baqkradj,baqkridj,False,7,8,0-9,0-9,harakat_top_prediction
يفَجِّر,yufjur,yifjar,False,7,6,0-9,0-9,harakat_top_prediction
تْجَرَّع,tjarra3,tjarra3,True,8,7,0-9,0-9,harakat_top_prediction
اِتْوَحَّد,2itwa77ad,2itwa77ad,True,10,9,10-19,0-9,harakat_top_prediction
فَصِيلِة دم,fasiilit damm,fasiil dame,False,11,13,10-19,10-19,harakat_top_prediction
تُمْرَة,tamre,tumra,False,7,5,0-9,0-9,harakat_top_prediction
عَطَاء,3ataa2,3ataa2,True,6,6,0-9,0-9,harakat_top_prediction
سَفَط,saffit,saffat,False,5,6,0-9,0-9,harakat_top_prediction
قَشْطَة,qashta,qashta,True,7,6,0-9,0-9,harakat_top_prediction
أَسْحَار,2as7aar,2as7aar,True,8,7,0-9,0-9,harakat_top_prediction
اِتْشَطَّب,2itshattab,2itshattab,True,10,10,10-19,10-19,harakat_top_prediction
جُوح,juu7,jawwi7,False,4,4,0-9,0-9,harakat_top_prediction
شَقْرَق,shakrikshagrig,shaqriq,False,7,14,0-9,10-19,harakat_top_prediction
ثَمَّن,thaman,thammin,False,6,6,0-9,0-9,harakat_top_prediction
قَشْعَر بَدَنِي,qash3ar badani,qash3ar ba3idnashi,False,15,14,10-19,10-19,harakat_top_prediction
يِتْفَرَّك,yitfarrak,yitfarrak,True,10,9,10-19,0-9,harakat_top_prediction
اِسْتَنْفَر,2istanfir,2istanfar,False,11,9,10-19,0-9,harakat_top_prediction
لَعْلَعَة,la3la3e,la3la3a,False,9,7,0-9,0-9,harakat_top_prediction
اِفْتَرَس,2iftaras,2iftaras,True,9,8,0-9,0-9,harakat_top_prediction
مَا بْتِنْبَلّ بْثِمُّه فُولِة,maa btinball btimmo fuule,maa btinbit 2ilmmoon fubil mo,False,30,25,30-39,20-29,harakat_top_prediction
نَام عليطة تحكي,naamat 3aleek 7eeta,naam 3aleet 7eekati,False,15,19,10-19,10-19,harakat_top_prediction
يوَرِّث,yuuras,ywarris,False,7,6,0-9,0-9,harakat_top_prediction
أَهْتَر,2ahtar,2ahtar,True,7,6,0-9,0-9,harakat_top_prediction
اِتْفَرَّع,2itfarra3,2itfarra3,True,10,9,10-19,0-9,harakat_top_prediction
اِلْخَم,2ilkham,2ilkham,True,7,7,0-9,0-9,harakat_top_prediction
زَوَّر,zuur,zawwir,False,6,4,0-9,0-9,harakat_top_prediction
مَسْؤُول,mas2uul,mas2uul,True,8,7,0-9,0-9,harakat_top_prediction
رَمْرَمِة,ramrame,ramrame,True,9,7,0-9,0-9,harakat_top_prediction
أَخْلَاق,2akhlaaq,2akhlaaq,True,8,8,0-9,0-9,harakat_top_prediction
اِتْلَاكَم,2itlaakam,2itlaakam,True,10,9,10-19,0-9,harakat_top_prediction
يرُقّ,yruqq,yruqq,True,5,5,0-9,0-9,harakat_top_prediction
مَتَّر,mattar,mattar,True,6,6,0-9,0-9,harakat_top_prediction
عَضّ,3add,3add,True,4,4,0-9,0-9,harakat_top_prediction
عَضْعَضَة,3ad3ada,3ad3ada,True,9,7,0-9,0-9,harakat_top_prediction
يكَافِئ,ykaafi2,ykaafi2,True,7,7,0-9,0-9,harakat_top_prediction
ضَاع,daa3,daa3,True,4,4,0-9,0-9,harakat_top_prediction
يغَرِّز,yighriz,ygharriz,False,7,7,0-9,0-9,harakat_top_prediction
شَلَش,shilish,shallish,False,5,7,0-9,0-9,harakat_top_prediction
يَا دَاخِل بَين البصلة وقشرتهَا مَابك غير ريحتهَا,yaa daakhil been 2ilbasale wuqishritha maa binuubak gheer rii7itha,yaa daakhil baratiq 2illisha ba7akha biin wura bitha bisha,False,49,66,40-49,60-69,harakat_top_prediction
يِتْشَخْلَع,yitshakhla3,yitshakhla3,True,11,11,10-19,10-19,harakat_top_prediction
يِنْفِجِع,yinfiji3,yinfiji3,True,9,8,0-9,0-9,harakat_top_prediction
مَجْنُون يِحْكِي وعَاقِل يِسْمَع,majnuun yi7ki wu3aaqil yisma3,maj3uun yil7ak laa 3asiim,False,32,29,30-39,20-29,harakat_top_prediction
فَتَح,fitih,fatta7,False,5,5,0-9,0-9,harakat_top_prediction
تَهَم,tuham,taham,False,5,5,0-9,0-9,harakat_top_prediction
يصُبّ,ysubb,ysubb,True,5,5,0-9,0-9,harakat_top_prediction
شَهْر الخَير,shahr 2ilkheer,shahhr 2ilkheer,False,12,14,10-19,10-19,harakat_top_prediction
مْرَيِّح,murii7,mrayyi7,False,8,6,0-9,0-9,harakat_top_prediction
اِنْتِرِك,2intirik,2intarak,False,9,8,0-9,0-9,harakat_top_prediction
يِتْكَرْكَز,yitkarkaz,yitkarkaz,True,11,9,10-19,0-9,harakat_top_prediction
اِنْبُخ,2inbakhkh,2inbukh,False,7,9,0-9,0-9,harakat_top_prediction
هَوَاة,huwaat,hawaa,False,6,6,0-9,0-9,harakat_top_prediction
حَبَابِيس,7abaabiis,7abaabiis,True,9,9,0-9,0-9,harakat_top_prediction
مَسْكُون,maskuun,maskuun,True,8,7,0-9,0-9,harakat_top_prediction
اِنْحَرَق,2in7iriq,2in7araq,False,9,8,0-9,0-9,harakat_top_prediction
طَزّ,tuzz,tazz,False,4,4,0-9,0-9,harakat_top_prediction
فُسْتَان,fustaan,fustaan,True,8,7,0-9,0-9,harakat_top_prediction
يكَمِّل,yikmal,ykammil,False,7,6,0-9,0-9,harakat_top_prediction
يحَرِّك,yu7ruk,y7arrik,False,7,6,0-9,0-9,harakat_top_prediction
نَفَس,nifis,naffis,False,5,5,0-9,0-9,harakat_top_prediction
تْزَنَّخ,tzannakh,tzannakh,True,8,8,0-9,0-9,harakat_top_prediction
هَاهَى,haaha,haaha,True,6,5,0-9,0-9,harakat_top_prediction
يِتْطَفَّل,yittaffal,yittaffal,True,10,9,10-19,0-9,harakat_top_prediction
جُزُء,juzu2,juzu2,True,5,5,0-9,0-9,harakat_top_prediction
اِصْحَك,2is7ak,2is7ak,True,7,6,0-9,0-9,harakat_top_prediction
اِتْنَازَع,2itnaaza3,2itnaaza3,True,10,9,10-19,0-9,harakat_top_prediction
جِيز,jiiz,jiiz,True,4,4,0-9,0-9,harakat_top_prediction
تْشَرْبَح,tsharba7,tsharba7,True,9,8,0-9,0-9,harakat_top_prediction
حَبَمْبَم,7abambam,7abmab,False,9,8,0-9,0-9,harakat_top_prediction
مَرْمَغ,marmigh,mramghigh,False,7,7,0-9,0-9,harakat_top_prediction
جَورَة,joora,joora,True,6,5,0-9,0-9,harakat_top_prediction
يضَحِّي,yda77i,yda77i,True,7,6,0-9,0-9,harakat_top_prediction
يِنْقَاس,yinqaas,yinqaas,True,8,7,0-9,0-9,harakat_top_prediction
نَيَّاح,nwaa7,nayyaa7,False,7,5,0-9,0-9,harakat_top_prediction
يِتْضَمَّن,yiddamman,yitdamman,False,10,9,10-19,0-9,harakat_top_prediction
تَذَاكِر,tazaakir,tazaakir,True,8,8,0-9,0-9,harakat_top_prediction
مَغْسَلِة,maghsale,maghsale,True,9,8,0-9,0-9,harakat_top_prediction
يعيِّط,y3ayyit,y3ayyit,True,6,7,0-9,0-9,harakat_top_prediction
حَنْجَلِة,7anjale,7anjale,True,9,7,0-9,0-9,harakat_top_prediction
اِحْشِد,2i7shid,2i7shid,True,7,7,0-9,0-9,harakat_top_prediction
يِسْتَنْزِف,yistanzif,yistanzif,True,11,9,10-19,0-9,harakat_top_prediction
ينَزِّه,ynazzih,yinzah,False,7,7,0-9,0-9,harakat_top_prediction
يُفْقُش,yufqush,yifqish,False,7,7,0-9,0-9,harakat_top_prediction
طَوبَر,toobar,toobir,False,6,6,0-9,0-9,harakat_top_prediction
حَرَض,7arrad,7arrid,False,5,6,0-9,0-9,harakat_top_prediction
اِنْخَمَع,2inkhimi3,2inkhimi3,True,9,9,0-9,0-9,harakat_top_prediction
نَاتِع,naata3,naati3,False,6,6,0-9,0-9,harakat_top_prediction
مَلْحَة,mal7a,mal7a,True,7,5,0-9,0-9,harakat_top_prediction
تَرَانِيز,traanziit,taraaniiz,False,9,9,0-9,0-9,harakat_top_prediction
دَنْدَرَة,dandara,dandara,True,9,7,0-9,0-9,harakat_top_prediction
اُذْنُب,2iznib,2uznub,False,7,6,0-9,0-9,harakat_top_prediction
