direction,source,target,prediction,exact_match,source_length,target_length
arabizi_to_arabic,khiiti miiti,خيطي ميطي,خيطية ميت,False,12,9
arabizi_to_arabic,2inkhila3,انخلع,انخلع,True,9,5
arabic_to_arabizi,مرحوم,mar7uum,mar7uum,True,5,7
arabizi_to_arabic,msha3wit,مشعوط,مشعوط,True,8,5
arabic_to_arabizi,بنشد فيه الظهر,binshadd fii 2iddahir,bindifish fiid 2iddhahr,False,14,21
arabizi_to_arabic,jarim,جرم,جرم,True,5,3
arabic_to_arabizi,خلق,khalak,khallaq,False,3,6
arabic_to_arabizi,جوح,juu7,jawwa7,False,3,4
arabic_to_arabizi,يطبل,yutbul,ytabbil,False,4,6
arabic_to_arabizi,ناقض,naaqid,naaqid,True,4,6
arabizi_to_arabic,3aali,عالي,عالي,True,5,4
arabic_to_arabizi,لوط,lawwit,lawwat,False,3,6
arabic_to_arabizi,غيم,ghayyam,ghayyim,False,3,7
arabic_to_arabizi,اتنصر,2itnassar,2itnassar,True,5,9
arabic_to_arabizi,درم,daram,darram,False,3,5
arabizi_to_arabic,2ista3rad,استعرض,استعرض,True,9,6
arabizi_to_arabic,3ajame,عجمة,عجمة,True,6,4
arabic_to_arabizi,زي البفتة,zayy 2ilbafte,ziif 2ilbete,False,9,13
arabizi_to_arabic,lattan,لتن,لطن,False,6,3
arabizi_to_arabic,yitwa77ash,يتوحش,يتوحش,True,10,5
arabizi_to_arabic,shaarit,شارط,شارط,True,7,4
arabic_to_arabizi,دزينة,dazziine,daziine,False,5,8
arabizi_to_arabic,yzawwid,يزود,يزود,True,7,4
arabic_to_arabizi,ملان,mallaan,malaan,False,4,7
arabizi_to_arabic,2inkhur,انخر,انخر,True,7,4
arabizi_to_arabic,tkhuute,تخوتة,تخوتة,True,7,5
arabizi_to_arabic,yzaa3il,يزاعل,يزاعل,True,7,5
arabizi_to_arabic,watwit,وتوت,وطوط,False,6,4
arabic_to_arabizi,ردع,rada3,raddi3,False,3,5
arabic_to_arabizi,يتشرع,yitsharra3,yitsharra3,True,5,10
arabizi_to_arabic,tubb,طب,طب,True,4,2
arabizi_to_arabic,mi3wal,معول,معول,True,6,4
arabic_to_arabizi,سرب,sarrib,sarrab,False,3,6
arabizi_to_arabic,yzaawil,يزاول,يزاول,True,7,5
arabizi_to_arabic,mghannawaati,مغنواتي,مغناوط,False,12,7
arabizi_to_arabic,shajarit 2innuur,شجرة النور,شجرة النور,True,16,10
arabic_to_arabizi,انضرب,2indirib,2indirib,True,5,8
arabizi_to_arabic,twaffa,توفى,توفى,True,6,4
arabizi_to_arabic,ynaqqil,ينقي,ينقل,False,7,4
arabic_to_arabizi,تسبب,tsabbab,tsabbab,True,4,7
arabic_to_arabizi,فقش,faqqish,faqqash,False,3,7
arabizi_to_arabic,qkalaayid,قلايد,قلايد,True,9,5
arabic_to_arabizi,ثقب,thaqkab,thaqqab,False,3,7
arabic_to_arabizi,دخول,dukhuul,dakhwal,False,4,7
arabic_to_arabizi,تعاظم,t3aazam,t3aazam,True,5,7
arabic_to_arabizi,وكلاء,wukalaa2,waklaa2,False,5,8
arabizi_to_arabic,qiim,قيم,قيم,True,4,3
arabizi_to_arabic,tabbuush,طبوش,طبوش,True,8,4
arabic_to_arabizi,أسامي,2asaami,2asaami,True,5,7
arabizi_to_arabic,naakir 2ilfadil,ناكر الفضل,ناكر الفضل,True,15,10
arabizi_to_arabic,sabbik,سبك,سبك,True,6,3
arabizi_to_arabic,bunt,بنط,بنت,False,4,3
arabic_to_arabizi,استوى,2istawa,2istawa,True,5,7
arabizi_to_arabic,yityabbas,يتيبس,يتيبس,True,9,5
arabic_to_arabizi,دلمسة,dalmase,dalmase,True,5,7
arabic_to_arabizi,يلاهث,ylaahith,ylaahith,True,5,8
arabic_to_arabizi,لمز,lamaz,lammiz,False,3,5
arabic_to_arabizi,مصادر,musaadar,masaadir,False,5,8
arabic_to_arabizi,مشفى,mshaffa,mshaffa,True,4,7
arabic_to_arabizi,ينتصر,yintisir,yintisir,True,5,8
arabic_to_arabizi,يتعوذ,yit3awwaz,yit3awwaz,True,5,9
arabic_to_arabizi,انتحس,2inti7is,2inti7is,True,5,8
arabizi_to_arabic,salaase,سلاسة,سلاسة,True,7,5
arabizi_to_arabic,2ayyaam 2izzeet 2asba7it 2amseet,أيام الزيت أصبحت أمسيت,أطامة السيا بحزيت,False,32,22
arabic_to_arabizi,فزر اللي يفزرك,fazar 2illi yufzurak,fazar 2ilfi kreez,False,14,20
arabic_to_arabizi,صقور,suquur,qaswar,False,4,6
arabic_to_arabizi,اتناهف,2itnaahaf,2itnaahaf,True,6,9
arabizi_to_arabic,tkarkaz,تكركز,تكركز,True,7,5
arabic_to_arabizi,معاقب,mu3aaqab,ma3aaqib,False,5,8
arabizi_to_arabic,qalqal,قلقل,قلقل,True,6,4
arabizi_to_arabic,manfuukh,منفوخ,منفوخ,True,8,5
arabic_to_arabizi,تدعيم,tad3iim,tad3iim,True,5,7
arabic_to_arabizi,ستين نيلة,sittiin niile,satiin nile,False,9,13
arabic_to_arabizi,هبلان,hublaan,hablaan,False,5,7
arabizi_to_arabic,maltuu3,ملطوع,ملطوع,True,7,5
arabizi_to_arabic,milti7if,ملتحف,ملتحف,True,8,5
arabic_to_arabizi,يعرض,yi3rid,y3arrid,False,4,6
arabic_to_arabizi,جازي,jaazi,jaazi,True,4,5
arabic_to_arabizi,انخبط,2inkhibit,2inkhibit,True,5,9
arabizi_to_arabic,ydabbik,يدبك,يدبك,True,7,4
arabic_to_arabizi,مغضوب,maghduub,maghduub,True,5,8
arabic_to_arabizi,خانس,khaanis,khaanis,True,4,7
arabizi_to_arabic,mabaariim,مباريم,مباريم,True,9,6
arabizi_to_arabic,yba77ir,يبحر,يبحر,True,7,4
arabizi_to_arabic,2ashhar,أشهر,أشهر,True,7,4
arabic_to_arabizi,محر,ma77ir,ma7ar,False,3,6
arabic_to_arabizi,أوصال,2awsaal,2awsaal,True,5,7
arabic_to_arabizi,يكوع,ykawwi3,ykawwi3,True,4,7
arabizi_to_arabic,2ib3at,ابعث,ابعط,False,6,4
arabic_to_arabizi,بداية,bidaaye,badaaye,False,5,7
arabizi_to_arabic,yiqtul,يقتل,يقتل,True,6,4
arabizi_to_arabic,3aashir,عاشر,عاشر,True,7,4
arabic_to_arabizi,انقشاع,2inqishaa3,2inqishaa3,True,6,10
arabic_to_arabizi,مواساة,muwaasaa,mwaasaase,False,6,8
arabizi_to_arabic,2istiqdaam,استقدام,استقدم,False,10,7
arabic_to_arabizi,نعمة كريم,ni3mit kariim,na3me kariim,False,9,13
arabic_to_arabizi,طوق,tooq,tooq,True,3,4
arabizi_to_arabic,taasi3,تاسع,تاسع,True,6,4
arabizi_to_arabic,baliid,بليد,بليد,True,6,4
arabic_to_arabizi,حرول,7arwal,7ruul,False,4,6
arabizi_to_arabic,2injid,انجد,انجد,True,6,4
arabizi_to_arabic,wjuuh,وجوه,وجه,False,5,4
arabizi_to_arabic,yutbul,يطبل,يطبل,True,6,4
arabizi_to_arabic,daa2 2issufur,داء الصفر,داف السر,False,13,9
arabic_to_arabizi,شادد,shaadid,shaadid,True,4,7
arabizi_to_arabic,tshabraq2,تشبرق,تشبرق,True,9,5
arabizi_to_arabic,2iqfil,اقفل,اقفل,True,6,4
arabic_to_arabizi,يخوش,ykhawwish,ykhawwish,True,4,9
arabic_to_arabizi,سود,sawwid,sawwad,False,3,6
arabizi_to_arabic,yinqitif,ينقطف,ينقطف,True,8,5
arabizi_to_arabic,yghayyir,يغير,يغير,True,8,4
arabic_to_arabizi,يمتص,yimtass,ymassit,False,4,7
arabic_to_arabizi,واكب,waakib,waakib,True,4,6
arabic_to_arabizi,مشقي,mashqi,mshaqi,False,4,6
arabizi_to_arabic,tanfiiz,تنفيذ,تنفيز,False,7,5
arabizi_to_arabic,yitkalka3,يتكلكع,يتكلع,False,9,6
arabic_to_arabizi,ولدنة,waldane,loodane,False,5,7
arabizi_to_arabic,2inda3as,اندعس,اندعس,True,8,5
arabizi_to_arabic,lammam,لمم,لمم,True,6,3
arabic_to_arabizi,دواوين,dawawiin,dawawiin,True,6,8
arabizi_to_arabic,yisra7,يسرح,يسرح,True,6,4
arabic_to_arabizi,حادر,7aadir,7aadir,True,4,6
arabizi_to_arabic,maqkaa7iif,مقاحيف,مقاحيف,True,10,6
arabizi_to_arabic,qatlidj,قطلج,قتلج,False,7,4
arabizi_to_arabic,fawwit,فوت,فوت,True,6,3
arabic_to_arabizi,انضبع,2indibi3,2indaba3,False,5,8
arabizi_to_arabic,njuum 3izz 2idduhur,نجوم عز الظهر,نجم عظهر الظه,False,19,13
arabizi_to_arabic,tabshuur,طبشور,تبشور,False,8,5
arabizi_to_arabic,kharmash,خرمش,خرمش,True,8,4
arabic_to_arabizi,انخبل,2inkhibil,2inkhibil,True,5,9
arabic_to_arabizi,تنفذ,tnaffaz,tnaffaz,True,4,7
arabizi_to_arabic,fawwaz,فوز,فوز,True,6,3
arabizi_to_arabic,shaayit,شايط,شايط,True,7,4
arabic_to_arabizi,قوالب,qawaalib,qawaalib,True,5,8
arabizi_to_arabic,yi7tilim,يحتلم,يحتلم,True,8,5
arabic_to_arabizi,قروصة,qarwase,qarwase,True,5,7
arabic_to_arabizi,قصفة,qusfe,qasfe,False,4,5
arabic_to_arabizi,اقتحم,2iqta7am,2iqti7im,False,5,8
arabizi_to_arabic,madaabir,مدابر,مدابر,True,8,5
arabizi_to_arabic,2injarad,انجرد,انجرد,True,8,5
arabizi_to_arabic,yitnakkah,يتنكه,يتنكه,True,9,5
arabic_to_arabizi,عت,3att,3att,True,2,4
arabic_to_arabizi,عر,3irr,3arr,False,2,4
arabic_to_arabizi,بالطو,baalto,baaluut,False,5,6
arabic_to_arabizi,ينلهد,yinlihid,yinlihid,True,5,8
arabizi_to_arabic,khamiir,خمير,خمير,True,7,4
arabic_to_arabizi,فحل,fa7il,fa77il,False,3,5
arabic_to_arabizi,لسن,lassan,lassan,True,3,6
arabic_to_arabizi,أخو الميت,2akhol miyyet,2akhwal mayyit,False,9,13
arabizi_to_arabic,mkharmin,مخرمن,مخرمن,True,8,5
arabic_to_arabizi,يشمل,yishmal,yshammil,False,4,7
arabic_to_arabizi,بجاه النبي,bijaah 2innabi,bijaaha 2ilbeen,False,10,14
arabic_to_arabizi,مقاطع,maqaati3,maqaati3,True,5,8
arabizi_to_arabic,2a7aqqiyye,أحقية,أحقية,True,10,5
arabizi_to_arabic,2iqba3,اقبع,اقبع,True,6,4
arabic_to_arabizi,لا حمد ولا جميلة,laa 7amd wala jmiile,laa 7amid wala jile,False,16,20
arabic_to_arabizi,غشش,ghashshash,ghashshash,True,3,10
arabizi_to_arabic,2a3war,أعور,أعور,True,6,4
arabic_to_arabizi,لإجري,la2ijri,2iljari,False,5,7
arabizi_to_arabic,ylawwish,يلوش,يلوش,True,8,4
arabic_to_arabizi,يماحك,ymaa7ik,ymaaki7,False,5,7
arabizi_to_arabic,2imm,إم,ام,False,4,2
arabizi_to_arabic,2ammam,أمم,أمم,True,6,3
arabic_to_arabizi,يتقنعر,yitqan3ar,yitqan3ar,True,6,9
arabizi_to_arabic,hiba,هبة,هبا,False,4,3
arabic_to_arabizi,يتزفت,yitzaffat,yitzaffat,True,5,9
arabizi_to_arabic,kabsh qrunful,كبش قرنفل,كبش رفن,False,13,9
arabic_to_arabizi,اقسى,2iqsa,2iqsa,True,4,5
arabic_to_arabizi,شان,shaan,shaan,True,3,5
arabic_to_arabizi,محنك,m7annik,m7annik,True,4,7
arabizi_to_arabic,2ajbaan,أجبان,أجبان,True,7,5
arabic_to_arabizi,جودل,djoodal,joodal,False,4,7
arabic_to_arabizi,بز,bizz,bazz,False,2,4
arabic_to_arabizi,إبن الضرة مامنوش مسرة,2ibn 2iddurra maminuush masarra,binin 2ilmarda misha wumin shara,False,21,31
arabizi_to_arabic,kaluushe,كالوشة,كلوشة,False,8,6
arabizi_to_arabic,majra 2innafas,مجرى النفس,مجرى النسف,False,14,10
arabic_to_arabizi,قهوة شقرا,qahwe shaqra,qahwit sharaaq,False,9,12
arabic_to_arabizi,حيايا,7ayaaya,7yaaya,False,5,7
arabic_to_arabizi,دربزين,darabziin,darbaziin,False,6,9
arabic_to_arabizi,استحسن,2ista7san,2ista7sin,False,6,9
arabic_to_arabizi,اغصب,2ighsib,2ighsab,False,4,7
arabic_to_arabizi,تحزب,t7azzab,t7azzab,True,4,7
arabic_to_arabizi,اعجب,2i3jib,2i3jib,True,4,6
arabizi_to_arabic,masri,مصري,مسري,False,5,4
arabizi_to_arabic,mistaz2ib,مستذئب,مستذئب,True,9,6
arabizi_to_arabic,2itlaf,اتلف,اتلف,True,6,4
arabizi_to_arabic,mda3bal,مدعبل,مدعبل,True,7,5
arabic_to_arabizi,حامض,7aamid,7aamid,True,4,6
arabic_to_arabizi,ترواق,tirwaak,trawaaq,False,5,7
arabic_to_arabizi,فقر و نقر,fuqur wunuqur,faqq runuq,False,9,13
arabic_to_arabizi,اجرح,2ijra7,2ijra7,True,4,6
arabizi_to_arabic,yitwaaza,يتوازى,يتوازى,True,8,6
arabizi_to_arabic,maakhid,ماخذ,ماخذ,True,7,4
arabic_to_arabizi,اخصي,2ikhsi,2ikhsi,True,4,6
arabic_to_arabizi,امتاز,2imtaaz,2imtaaz,True,5,7
arabizi_to_arabic,yuqbud,يقبض,يقبض,True,6,4
arabic_to_arabizi,استبعد,2istab3ad,2istab3id,False,6,9
arabizi_to_arabic,7asham,حشم,حشم,True,6,3
arabizi_to_arabic,seer,سير,صير,False,4,3
arabic_to_arabizi,تعزيم,ta3ziim,ta3ziim,True,5,7
arabic_to_arabizi,عطن,3attin,3attin,True,3,6
arabizi_to_arabic,2unkut,انكت,انكت,True,6,4
arabizi_to_arabic,sha3bi,شعبي,شعب,False,6,4
arabizi_to_arabic,2ittiraari,اضطراري,اتطراري,False,10,7
arabizi_to_arabic,talli3,طلع,تلع,False,6,3
arabic_to_arabizi,انلهط,2inlihit,2inlahat,False,5,8
arabizi_to_arabic,sha3lal,شعلل,شعل,False,7,4
arabic_to_arabizi,ملغوم,malghuum,malghuum,True,5,8
arabizi_to_arabic,mdoo7is,مدوحس,مدوحس,True,7,5
arabic_to_arabizi,رقط,ra22at,raqqit,False,3,6
arabizi_to_arabic,2ighfal,اغفل,اغفل,True,7,4
arabizi_to_arabic,2inghazz,انغز,انغز,True,8,4
arabizi_to_arabic,tjammar,تجمر,تجمر,True,7,4
arabizi_to_arabic,da33as,دعس,دعس,True,6,3
arabic_to_arabizi,شاقق الأرض وطالع منها,shaaqiq 2il2ard wutaali3 minha,shaaqq 2il2ard wumaa 3annatilha,False,21,30
arabic_to_arabizi,زبالة,zbaale,zbaale,True,5,6
arabizi_to_arabic,hutuul,هطول,هطول,True,6,4
arabic_to_arabizi,يتواحى,yitwaa7a,yitwaa7a,True,6,8
arabizi_to_arabic,nazzih,نزه,نزه,True,6,3
arabic_to_arabizi,طهق,tihi2,tahhaq,False,3,5
arabizi_to_arabic,radi7,ردح,ردح,True,5,3
arabic_to_arabizi,فصعة,fas3a,fas3a,True,4,5
arabic_to_arabizi,تقرطس,tqartas,tqartas,True,5,7
arabic_to_arabizi,يفقد,yifqid,yfaqqid,False,4,6
arabic_to_arabizi,تشريح,tashrii7,tashrii7,True,5,8
arabizi_to_arabic,fusuuq,فسوق,فسوق,True,6,4
arabic_to_arabizi,انشخط,2inshikhit,2inshakhat,False,5,10
arabic_to_arabizi,مجاور,mujaawir,mjawaar,False,5,8
arabic_to_arabizi,تبطر,tbattar,tbattar,True,4,7
arabic_to_arabizi,يعج,y3idjdj,y3ijj,False,3,7
arabizi_to_arabic,zaakye,زاكية,زاكية,True,6,5
arabizi_to_arabic,7adaaya,حدايا,حدايا,True,7,5
arabizi_to_arabic,naaqish,ناقش,ناقش,True,7,4
arabizi_to_arabic,tayyib,طيب,طيب,True,6,3
arabizi_to_arabic,maskhuut,مسخوط,مسخوط,True,8,5
arabic_to_arabizi,اتكثف,2itkassaf,2itkassaf,True,5,9
arabic_to_arabizi,مختون,makhtuun,makhtuun,True,5,8
arabic_to_arabizi,سمم,sammam,sammim,False,3,6
arabic_to_arabizi,اشتري,2ishtiri,2ishtiri,True,5,8
arabizi_to_arabic,ruzz khabaabiis,رز خبابيص,رزي خباس,False,15,9
arabic_to_arabizi,استسلم,2istaslam,2istaslam,True,6,9
arabizi_to_arabic,yitsaahal,يتساهل,يتساهل,True,9,6
arabic_to_arabizi,خبز,khubiz,khabaz,False,3,6
arabizi_to_arabic,2itlawwa3,اتلوع,اتلوع,True,9,5
arabizi_to_arabic,yush3ur,يشعر,يشعر,True,7,4
arabizi_to_arabic,2imwadhdhi7,موذح,اموذح,False,11,4
arabizi_to_arabic,tkaddar,تكدر,تكدر,True,7,4
arabic_to_arabizi,اذبل,2idbal,2izbil,False,4,6
arabic_to_arabizi,يترتر,ytartir,yitrattar,False,5,7
arabizi_to_arabic,m3arraj,معرج,معرج,True,7,4
arabizi_to_arabic,7abruuq,حبروق,حبروق,True,7,5
arabizi_to_arabic,balbis,بلبص,لبص,False,6,4
arabic_to_arabizi,زلق,zallaq,zalliq,False,3,6
arabizi_to_arabic,saydalaani,صيدلاني,سيدالن,False,10,7
arabizi_to_arabic,mustakhdam,مستخدم,مستخدم,True,10,6
arabic_to_arabizi,صر,sarr,surr,False,2,4
arabizi_to_arabic,daffi,دفي,دفي,True,5,3
arabizi_to_arabic,3unuq,عنق,عنق,True,5,3
arabic_to_arabizi,مضمون,madmuun,madmuun,True,5,7
arabizi_to_arabic,yirwish,يروش,يروش,True,7,4
arabic_to_arabizi,اسطح,2ista7,2ista7,True,4,6
arabizi_to_arabic,nassal,نسل,نسل,True,6,3
arabic_to_arabizi,ينشد,yinshid,yinshadd,False,4,7
arabic_to_arabizi,بقلل,baqklil,baqlil,False,4,7
arabizi_to_arabic,karrir,كرر,كرر,True,6,3
arabic_to_arabizi,بندقاية,bundu2aaye,bandaaqiyye,False,7,10
arabizi_to_arabic,mbarbash,مبربش,مبربش,True,8,5
arabic_to_arabizi,البخ,2ilbakh,2ilbakh,True,4,7
arabizi_to_arabic,saliim,سليم,سليم,True,6,4
arabic_to_arabizi,يضبط,yizbat,ydabbit,False,4,6
arabic_to_arabizi,اسرع,2isri3,2isra3,False,4,6
arabizi_to_arabic,damm 2izzaghluul,دم الزغلول,دم الزغلول,True,16,10
arabic_to_arabizi,يتحرش,yit7arrash,yit7arrash,True,5,10
arabizi_to_arabic,2it7arram,اتحرم,اتحرم,True,9,5
arabic_to_arabizi,ممسك,mamsak,mamsak,True,4,6
arabic_to_arabizi,لغة,lugha,laghgha,False,3,5
arabic_to_arabizi,يعرم,y3arrim,y3arrim,True,4,7
arabic_to_arabizi,بيهق بحاله هق,bihuqq b7aalo haqq,biihq 7abiqo laaha,False,13,18
arabic_to_arabizi,اتحدى,2it7adda,2it7adda,True,5,8
arabizi_to_arabic,biddi 2aruddillo 2issaa3 saa3een,بدي أردله الصاع صاعين,بدي العدس العرونه,False,32,21
arabizi_to_arabic,lam,لم,لم,True,3,2
arabic_to_arabizi,يتلكع,yitlakka3,yitlakka3,True,5,9
arabic_to_arabizi,اكري,2ikri,2ikri,True,4,5
arabizi_to_arabic,2ikbish,اكبش,اكبش,True,7,4
arabic_to_arabizi,دنق,dannig,dannaq,False,3,6
arabizi_to_arabic,ylimm,يلم,يلم,True,5,3
arabizi_to_arabic,diff,دف,دف,True,4,2
arabic_to_arabizi,ما صدقت مصاديق الله,maa saddaqit masaadiiq 2alla,maa qadda salimt saaliiql,False,19,28
arabic_to_arabizi,مناجل,manaajil,manaajil,True,5,8
arabizi_to_arabic,dalghas,دلغص,دلغص,True,7,4
arabizi_to_arabic,3aawin,عاون,عاون,True,6,4
arabizi_to_arabic,saffal,سفل,سفل,True,6,3
arabizi_to_arabic,taayih,تايه,طايه,False,6,4
arabizi_to_arabic,rfiiq 2il3umur,رفيق العمر,رفق العمر,False,14,10
arabizi_to_arabic,tfahman,تفهمن,تفهمن,True,7,5
arabizi_to_arabic,2ab7aas,أبحاث,أبحاص,False,7,5
arabizi_to_arabic,madrase,مدرسة,مدرسة,True,7,5
arabic_to_arabizi,فحج,fa7aj,fa77ij,False,3,5
arabic_to_arabizi,يعين,y3iin,y3ayyin,False,4,5
arabizi_to_arabic,tnazzam,تنظم,تنظم,True,7,4
arabizi_to_arabic,2ajrad,أجرد,أجرد,True,6,4
arabizi_to_arabic,2ibdjar,ابجر,اتبجر,False,7,4
arabizi_to_arabic,qabir,قبر,قبر,True,5,3
arabizi_to_arabic,mba77ir,مبحر,مبحر,True,7,4
arabic_to_arabizi,يدلدل,ydaldil,ydaldil,True,5,7
arabizi_to_arabic,faa3il,فاعل,فاعل,True,6,4
arabic_to_arabizi,عشيرة,3ashiire,3ashiira,False,5,8
arabic_to_arabizi,هلمنة,halmane,halmane,True,5,7
arabic_to_arabizi,حاحا,7aa7a,7aa7a,True,4,5
arabic_to_arabizi,أقلمة,2aqlame,2aqlame,True,5,7
arabic_to_arabizi,يحبط,y7abbit,y7abbit,True,4,7
arabic_to_arabizi,خربط,kharbat,kharbat,True,4,7
arabizi_to_arabic,matara,مطرة,مطارة,False,6,4
arabizi_to_arabic,thaawash,تهاوش,تهاوش,True,8,5
arabizi_to_arabic,saadiqsaadi2,صادق,سدقاسيد,False,12,4
arabic_to_arabizi,جائز,jaa2iz,jaa2iz,True,4,6
arabizi_to_arabic,jaam3a,جامعة,جامعة,True,6,5
arabic_to_arabizi,يفرول,yfarwil,yfarwil,True,5,7
arabic_to_arabizi,قعش,qka3ash,qa3ash,False,3,7
arabizi_to_arabic,7unna,حنا,حنا,True,5,3
arabic_to_arabizi,يلقح,ylaqqi7,ylaqqi7,True,4,7
arabizi_to_arabic,2istaslam,استسلم,استسلم,True,9,6
arabizi_to_arabic,gharaf,غرف,غرف,True,6,3
arabizi_to_arabic,yzimm,يزم,يزم,True,5,3
arabic_to_arabizi,تشخص,tshakhkhas,tshakhkhas,True,4,10
arabizi_to_arabic,yghiib,يغيب,يغيب,True,6,4
arabizi_to_arabic,2ifruq,افرق,افرق,True,6,4
arabizi_to_arabic,2in7asir,انحصر,انحصر,True,8,5
arabizi_to_arabic,2itrashsh,اطرش,اطرش,True,9,4
arabic_to_arabizi,مجموعة,majmuu3a,majmuu3a,True,6,8
arabizi_to_arabic,riwshe,روشة,روشة,True,6,4
arabic_to_arabizi,فرط,farat,farrat,False,3,5
arabizi_to_arabic,yilmas,يلمس,يلمس,True,6,4
arabizi_to_arabic,shuqleeb,شقليب,شقلبة,False,8,5
arabic_to_arabizi,نعاج,n3aaj,na3aaj,False,4,5
arabizi_to_arabic,2iqtinis,اقتنص,اقتنص,True,8,5
arabic_to_arabizi,يتسهل,yitsahhal,yitsahhal,True,5,9
arabic_to_arabizi,عدايل,3adaayil,3adaayil,True,5,8
arabic_to_arabizi,نق,nuqq,naqq,False,2,4
arabizi_to_arabic,dallak,دلك,دلك,True,6,3
arabic_to_arabizi,ضعف,da33if,da33if,True,3,6
arabic_to_arabizi,توكس,twakas,twakkas,False,4,6
arabic_to_arabizi,روحه براس مناخيره,roo7o braas manaakhiiro,roo7o braas minakhari,False,17,23
arabizi_to_arabic,2ishtifi,اشتفي,اشتفي,True,8,5
arabic_to_arabizi,تدلدق,2iddalda2,2iddaldaq,False,5,9
arabic_to_arabizi,يؤجل,y2ajjil,y2ajjil,True,4,7
arabizi_to_arabic,qiime,قيمة,قيمة,True,5,4
arabic_to_arabizi,يحلقم,y7alqim,y7alqim,True,5,7
arabizi_to_arabic,ghawwish,غوش,غوش,True,8,3
arabic_to_arabizi,شمر عن ايديك وساعدنا,shammir 3an 2ideek wusaa3idna,shamar 3in waadiik 3aan,False,20,29
arabic_to_arabizi,أساور,2asaawir,2asaawir,True,5,8
arabizi_to_arabic,3asaafiir batni bitzaqziq,عصافير بطني بتزقزق,عصافي قب زيتر,False,25,18
arabizi_to_arabic,ytaali3,يطالع,يطالع,True,7,5
arabic_to_arabizi,حامل محمل,7aamil m7ammal,7aamil m7aml,False,9,14
arabizi_to_arabic,thari,ثري,ثري,True,5,3
arabizi_to_arabic,mzargin,مزرقن,مزرقن,True,7,5
arabic_to_arabizi,يتشحتف,yitsha7taf,yitsha7taf,True,6,10
arabizi_to_arabic,rassab,رسب,رصب,False,6,3
arabic_to_arabizi,واسطة,waasta,waasata,False,5,6
arabic_to_arabizi,ينطز,ynattiz,yintuz,False,4,7
arabic_to_arabizi,بركة,barake,barke,False,4,6
arabic_to_arabizi,يتمصوع,yitmaswa3,yitmaswa3,True,6,9
arabizi_to_arabic,2ittaawaq,اتطاوق,اتطاوق,True,9,6
arabizi_to_arabic,ki7i,كحي,كحي,True,4,3
arabizi_to_arabic,yistahdif,يستهدف,يستهدف,True,9,6
arabic_to_arabizi,تغامز,tghaamaz,tghaamaz,True,5,8
arabic_to_arabizi,فرسمونا,farsamuuna,farsuumaan,False,7,10
arabizi_to_arabic,nassib,نصب,نصب,True,6,3
arabizi_to_arabic,fattuush,فتوش,فتوش,True,8,4
arabizi_to_arabic,ma3at,معط,معط,True,5,3
arabic_to_arabizi,مدرع,mdarra3,mdarri3,False,4,7
arabic_to_arabizi,دك,dikk,dakk,False,2,4
arabic_to_arabizi,انده,2indah,2inhadd,False,4,6
arabizi_to_arabic,t3azran,تعزرن,تعزرن,True,7,5
arabizi_to_arabic,3ala raasi min fooq,على راسي من فوق,على رق من فوسه,False,19,15
arabic_to_arabizi,يتعاون,yit3aawan,yit3aawan,True,6,9
arabizi_to_arabic,2ikhtibir,اختبر,اختبر,True,9,5
arabizi_to_arabic,zughubri,زغبري,زغبر,False,8,5
arabic_to_arabizi,بكرية,bikriyye,bakriyye,False,5,8
arabizi_to_arabic,nashaz,نشز,نشز,True,6,3
arabic_to_arabizi,خذلان,khizlaan,khazlaan,False,5,8
arabizi_to_arabic,y3askir,يعسكر,يعسكر,True,7,5
arabizi_to_arabic,2ajiid,أجيد,أجيد,True,6,4
