source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
تمكن,tmakkan,tmakkan,True,4,7,0-9,0-9,arabic_stripped
شقيقة,shaqiiqa,shaqiiqa,True,5,8,0-9,0-9,arabic_stripped
لطيف,latiif,latiif,True,4,6,0-9,0-9,arabic_stripped
كتكت,katkit,katkat,False,4,6,0-9,0-9,arabic_stripped
عواطف,3awaatif,3awaatif,True,5,8,0-9,0-9,arabic_stripped
ريخة,riikha,riikha,True,4,6,0-9,0-9,arabic_stripped
بدي,biddi,baddi,False,3,5,0-9,0-9,arabic_stripped
انوصف,2inwisif,2inwisif,True,5,8,0-9,0-9,arabic_stripped
ينفشخ,yinfishikh,yinfishikh,True,5,10,0-9,10-19,arabic_stripped
يدبك,yidbik,ydabbik,False,4,6,0-9,0-9,arabic_stripped
طسطسة,tastase,tastase,True,5,7,0-9,0-9,arabic_stripped
يرصع,yrassi3,yirsa3,False,4,7,0-9,0-9,arabic_stripped
ماكن,maakin,maakin,True,4,6,0-9,0-9,arabic_stripped
عشان خاطرك,3ashaan khaatrak,3ashshaan khaatrak,False,10,16,10-19,10-19,arabic_stripped
مختر,makhtar,mkhattir,False,4,7,0-9,0-9,arabic_stripped
رهرط,rahrit,rahrat,False,4,6,0-9,0-9,arabic_stripped
تسكيتة,taskiite,taskiite,True,6,8,0-9,0-9,arabic_stripped
الغاية تبرر الوسيلة,2ilghaaye tubarrir 2ilwasiile,2ilghiyaayye birasit 2ilghara,False,19,29,10-19,20-29,arabic_stripped
غيبة,gheebe,ghiibe,False,4,6,0-9,0-9,arabic_stripped
يهلط,yuhlut,yhallit,False,4,6,0-9,0-9,arabic_stripped
يتبلبص,yitbalbas,yitbalbas,True,6,9,0-9,0-9,arabic_stripped
متصهين,mutasahyin,mitsahyin,False,6,10,0-9,10-19,arabic_stripped
خرفش,kharfish,kharfish,True,4,8,0-9,0-9,arabic_stripped
عرنوص,3arnuus,3arnuus,True,5,7,0-9,0-9,arabic_stripped
شلش,shalash,shallish,False,3,7,0-9,0-9,arabic_stripped
نهش,nahash,nahash,True,3,6,0-9,0-9,arabic_stripped
ينوهب,yinwihib,yinwihib,True,5,8,0-9,0-9,arabic_stripped
راس العبد,raas 2il3abid,raas 2il3abad,False,9,13,0-9,10-19,arabic_stripped
انلط,2inlatt,2inlatt,True,4,7,0-9,0-9,arabic_stripped
غدوة,ghadwe,ghadwe,True,4,6,0-9,0-9,arabic_stripped
كد,kidd,kadd,False,2,4,0-9,0-9,arabic_stripped
اتحلى,2it7alla,2it7alla,True,5,8,0-9,0-9,arabic_stripped
موقد,muuqad,mwaqqid,False,4,6,0-9,0-9,arabic_stripped
شواطة,shawwaata,shawwaata,True,5,9,0-9,0-9,arabic_stripped
رط,ratt,rutt,False,2,4,0-9,0-9,arabic_stripped
يختصر,yikhtisir,yikhtisir,True,5,9,0-9,0-9,arabic_stripped
يفصل,yfassil,yifsil,False,4,7,0-9,0-9,arabic_stripped
ثور,suur,thawwar,False,3,4,0-9,0-9,arabic_stripped
سبعن,sab3an,sab3in,False,4,6,0-9,0-9,arabic_stripped
داوى,daawa,daawa,True,4,5,0-9,0-9,arabic_stripped
مواعيد,mawaa3iid,mawaa3iid,True,6,9,0-9,0-9,arabic_stripped
نبه,nabbah,nabbah,True,3,6,0-9,0-9,arabic_stripped
طرب,tarab,tarrib,False,3,5,0-9,0-9,arabic_stripped
برشة,barshe,barshe,True,4,6,0-9,0-9,arabic_stripped
شوشحة,shoosha7a,shoosha7a,True,5,9,0-9,0-9,arabic_stripped
اتذبل,2iddabbal,2iddabbal,True,5,9,0-9,0-9,arabic_stripped
شحوف,sh7uuf,sha7wif,False,4,6,0-9,0-9,arabic_stripped
نافذ,naafiz,naafiz,True,4,6,0-9,0-9,arabic_stripped
مشرم,msharram,msharrim,False,4,8,0-9,0-9,arabic_stripped
تصدير,tasdiir,tasdiir,True,5,7,0-9,0-9,arabic_stripped
طلائع,talaa2i3,talaa2i3,True,5,8,0-9,0-9,arabic_stripped
تيجان,tiijaan,tijaan,False,5,7,0-9,0-9,arabic_stripped
اغضب,2ighdab,2ighdab,True,4,7,0-9,0-9,arabic_stripped
حوط,7awwit,7awwat,False,3,6,0-9,0-9,arabic_stripped
معارك,ma3aarik,ma3aarik,True,5,8,0-9,0-9,arabic_stripped
همل,hammil,hammil,True,3,6,0-9,0-9,arabic_stripped
طناطير,tanaatiir,tanaatiir,True,6,9,0-9,0-9,arabic_stripped
طباشي,tabaashi,tabaashi,True,5,8,0-9,0-9,arabic_stripped
يبغل,ybaghghil,ybaghghil,True,4,9,0-9,0-9,arabic_stripped
ديكور,diikoor,diikwir,False,5,7,0-9,0-9,arabic_stripped
تلغمط,tlaghmat,tlaghmat,True,5,8,0-9,0-9,arabic_stripped
ثقف,saqqaf,saqqif,False,3,6,0-9,0-9,arabic_stripped
هجن,hajjin,hajjan,False,3,6,0-9,0-9,arabic_stripped
تلميح,talmii7,talmii7,True,5,7,0-9,0-9,arabic_stripped
ذبيحة الخمسان,dbii7it 2ilkhumsaan,dabii7it 2ilmanaasikh,False,13,19,10-19,10-19,arabic_stripped
جعى,ja3a,ja33a,False,3,4,0-9,0-9,arabic_stripped
بلاليع,balaalii3,balaalii3,True,6,9,0-9,0-9,arabic_stripped
مقاضي,maqaadi,maqaadi,True,5,7,0-9,0-9,arabic_stripped
جخاميش,jakhaamiish,jakhaamiish,True,6,11,0-9,10-19,arabic_stripped
ماشي عبيض,maashi 3abeed,maashi 3abiid,False,9,13,0-9,10-19,arabic_stripped
فاصلة,faasle,faasale,False,5,6,0-9,0-9,arabic_stripped
نخ,nakhkh,nakhkh,True,2,6,0-9,0-9,arabic_stripped
ضحكة,du7ke,da7ke,False,4,5,0-9,0-9,arabic_stripped
سقيفة,sqiife,saqiife,False,5,6,0-9,0-9,arabic_stripped
اربص,2urbus,2urbus,True,4,6,0-9,0-9,arabic_stripped
بغل,baghil,baghghil,False,3,6,0-9,0-9,arabic_stripped
يخارج,ykhaarij,ykhaarij,True,5,8,0-9,0-9,arabic_stripped
محزمة,m7azzame,ma7zame,False,5,8,0-9,0-9,arabic_stripped
طبب,tabbab,tabbib,False,3,6,0-9,0-9,arabic_stripped
استهلك,2istahlak,2istahlik,False,6,9,0-9,0-9,arabic_stripped
حياد,7iyaad,7ayyaad,False,4,6,0-9,0-9,arabic_stripped
عمر,3amar,3ammar,False,3,5,0-9,0-9,arabic_stripped
دافوخ,daafuukh,daafuukh,True,5,8,0-9,0-9,arabic_stripped
زعيتمان,z3eetmaan,za3yatamaan,False,7,9,0-9,0-9,arabic_stripped
جاور,jaawar,jaawir,False,4,6,0-9,0-9,arabic_stripped
دافور,daafuur,daafuur,True,5,7,0-9,0-9,arabic_stripped
اتحرك,2it7arrak,2it7arrak,True,5,9,0-9,0-9,arabic_stripped
بلبحة,balba7a,balba7a,True,5,7,0-9,0-9,arabic_stripped
ينقرض,yinqirid,yinqirid,True,5,8,0-9,0-9,arabic_stripped
شغب,shaghab,shaghghab,False,3,7,0-9,0-9,arabic_stripped
أبقار,2abqaar,2abqaar,True,5,7,0-9,0-9,arabic_stripped
بناديق,banaadiiqk,banaadiiq,False,6,10,0-9,10-19,arabic_stripped
وحيد أهله,wa7iid 2ahlo,wa7iid 2ahlo,True,9,12,0-9,10-19,arabic_stripped
تمرير,tamriir,tamriir,True,5,7,0-9,0-9,arabic_stripped
يتمتر,yitmattar,yitmattar,True,5,9,0-9,0-9,arabic_stripped
عقلاته على بتة ونص,3aqlaato 3ala batte wunuss,3aqla taaha wubil3a sannne,False,18,26,10-19,20-29,arabic_stripped
مسرسب,msarsab,msarsib,False,5,7,0-9,0-9,arabic_stripped
فسخ,fassakh,fassikh,False,3,7,0-9,0-9,arabic_stripped
استحلف,2ista7lif,2ista7lif,True,6,9,0-9,0-9,arabic_stripped
اتلغم,2itlaghgham,2itlaghgham,True,5,11,0-9,10-19,arabic_stripped
أحضان,2a7daan,2a7daan,True,5,7,0-9,0-9,arabic_stripped
مؤكد,mu2akkad,m2akkid,False,4,8,0-9,0-9,arabic_stripped
انخز,2unkhuz,2inkhazz,False,4,7,0-9,0-9,arabic_stripped
بطنه مقزز,batno mkazziz,batno mizq,False,9,13,0-9,10-19,arabic_stripped
روب,rawwab,rawwib,False,3,6,0-9,0-9,arabic_stripped
نام على وجهه طب,naam 3ala wijho tabb,naam 3ala baw jato,False,15,20,10-19,20-29,arabic_stripped
ينلبخ,yinlibikh,yinlibikh,True,5,9,0-9,0-9,arabic_stripped
يتكنفش,yitkanfash,yitkanfash,True,6,10,0-9,10-19,arabic_stripped
عارض,3aarad,3aarid,False,4,6,0-9,0-9,arabic_stripped
يصلى,ysalli,yisla,False,4,6,0-9,0-9,arabic_stripped
سك,sukk,sikk,False,2,4,0-9,0-9,arabic_stripped
اخزي,2ikhzi,2ikhzi,True,4,6,0-9,0-9,arabic_stripped
مخروط,makhruut,makhruut,True,5,8,0-9,0-9,arabic_stripped
نف,niff,niff,True,2,4,0-9,0-9,arabic_stripped
ارقص,2irqus,2urqus,False,4,6,0-9,0-9,arabic_stripped
من جورة العسل,min djoorat 2il3asal,min ruuj 2il3asa,False,13,20,10-19,20-29,arabic_stripped
زلاقة,zallaaqka,zalaaqa,False,5,9,0-9,0-9,arabic_stripped
يدروخ,ydarwikh,ydarwikh,True,5,8,0-9,0-9,arabic_stripped
مين,miin,mayyin,False,3,4,0-9,0-9,arabic_stripped
وجه نحس,wijih na7as,wijho 7asan,False,7,11,0-9,10-19,arabic_stripped
مداس,madaas,madaas,True,4,6,0-9,0-9,arabic_stripped
بقبق,baqbiq,baqbiq,True,4,6,0-9,0-9,arabic_stripped
طيون,tayyuun,tayyuun,True,4,7,0-9,0-9,arabic_stripped
يصبح,ysabbi7,ysabbi7,True,4,7,0-9,0-9,arabic_stripped
هزر,hazar,hazzar,False,3,5,0-9,0-9,arabic_stripped
جزاوي,djazaawi,jazaawi,False,5,8,0-9,0-9,arabic_stripped
حجاب,7jaab,7jaab,True,4,5,0-9,0-9,arabic_stripped
يحشي,y7ashshi,yi7shi,False,4,8,0-9,0-9,arabic_stripped
يلتوي,yiltiwi,yiltiwi,True,5,7,0-9,0-9,arabic_stripped
سناكيح,sanakii7,sanaakii7,False,6,8,0-9,0-9,arabic_stripped
يعبك,yi3bitsh,y3abbik,False,4,8,0-9,0-9,arabic_stripped
قرشة,qarshe,qarshe,True,4,6,0-9,0-9,arabic_stripped
يرمل,yrammil,yrammil,True,4,7,0-9,0-9,arabic_stripped
تصحاية,tis7aaye,tas7aaye,False,6,8,0-9,0-9,arabic_stripped
مجاراة,mjaaraa,mjaaraa,True,6,7,0-9,0-9,arabic_stripped
مات,maat,maat,True,3,4,0-9,0-9,arabic_stripped
ينهلك,yinhilik,yinhilik,True,5,8,0-9,0-9,arabic_stripped
استبداد,2istibdaad,2istibdaad,True,7,10,0-9,10-19,arabic_stripped
ارجح,2irja7,2irju7,False,4,6,0-9,0-9,arabic_stripped
بعص,ba3as,ba33is,False,3,5,0-9,0-9,arabic_stripped
نغش,naghghish,naghghish,True,3,9,0-9,0-9,arabic_stripped
اتوقع,2itwaqqa3,2itwaqqa3,True,5,9,0-9,0-9,arabic_stripped
قطر,qutur,qattar,False,3,5,0-9,0-9,arabic_stripped
إلى,2ila,2ila,True,3,4,0-9,0-9,arabic_stripped
اتجرس,2itjarras,2itjarras,True,5,9,0-9,0-9,arabic_stripped
يصون,ysuun,ysuun,True,4,5,0-9,0-9,arabic_stripped
حريقة,7ariiqa,7ariiqa,True,5,7,0-9,0-9,arabic_stripped
هوا,huwwa,hawa,False,3,5,0-9,0-9,arabic_stripped
سلطان,sultaan,saltaan,False,5,7,0-9,0-9,arabic_stripped
فكك,fakkak,fakkik,False,3,6,0-9,0-9,arabic_stripped
بقرج,baqkradj,baqkridj,False,4,8,0-9,0-9,arabic_stripped
انفجر,2inifjir,2infijir,False,5,8,0-9,0-9,arabic_stripped
تجرع,tjarra3,tjarra3,True,4,7,0-9,0-9,arabic_stripped
يوحد,ywa77id,ywa77id,True,4,7,0-9,0-9,arabic_stripped
فصولها الناقصة,fsuulha 2innaaqsa,fusuulha 2innaqa,False,14,17,10-19,10-19,arabic_stripped
تمرة,tamre,tamra,False,4,5,0-9,0-9,arabic_stripped
عطية,3atiyye,3atiyye,True,4,7,0-9,0-9,arabic_stripped
يسفط,yusfut,yusfut,True,4,6,0-9,0-9,arabic_stripped
يقش,yqushsh,yqkushsh,False,3,7,0-9,0-9,arabic_stripped
سحاحير,sa7aa7iir,sa7aa7iir,True,6,9,0-9,0-9,arabic_stripped
انشطب,2inshatab,2inshitib,False,5,9,0-9,0-9,arabic_stripped
جوح,juu7,jawwi7,False,3,4,0-9,0-9,arabic_stripped
شقر,sha22ar,shaqqir,False,3,7,0-9,0-9,arabic_stripped
ثمن,thaman,thammin,False,3,6,0-9,0-9,arabic_stripped
قشعر بدني,qash3ar badani,qashsha3 rabiin,False,9,14,0-9,10-19,arabic_stripped
اتفرك,2itfarrak,2itfarrak,True,5,9,0-9,0-9,arabic_stripped
اتنافر,2itnaafar,2itnaafar,True,6,9,0-9,0-9,arabic_stripped
ملعلع,mla3la3,mla3la3,True,5,7,0-9,0-9,arabic_stripped
يفترس,yiftiris,yiftaris,False,5,8,0-9,0-9,arabic_stripped
ما بتنبل بثمه فولة,maa btinball btimmo fuule,maa btibin 2ilmafffo billa,False,18,25,10-19,20-29,arabic_stripped
حمار وحشي,7imaar wa7shi,7ammaar wushaa7i,False,9,13,0-9,10-19,arabic_stripped
نهق,nahhaq,nahhiq,False,3,6,0-9,0-9,arabic_stripped
اهتر,2ihtar,2ihtar,True,4,6,0-9,0-9,arabic_stripped
فرع,farri3,farri3,True,3,6,0-9,0-9,arabic_stripped
لخمة,lakhme,lakhme,True,4,6,0-9,0-9,arabic_stripped
بالزور,bizzoor,bilzuur,False,6,7,0-9,0-9,arabic_stripped
زي,zayy,zi,False,2,4,0-9,0-9,arabic_stripped
رمد,rammad,ramad,False,3,6,0-9,0-9,arabic_stripped
اخلق,2ukhluq,2ikhluq,False,4,7,0-9,0-9,arabic_stripped
الكم,2ulkum,2ilkum,False,4,6,0-9,0-9,arabic_stripped
يرقق,yraqqiq,yraqqiq,True,4,7,0-9,0-9,arabic_stripped
يمتر,ymattir,ymattir,True,4,7,0-9,0-9,arabic_stripped
يعض,y3udd,y3udd,True,3,5,0-9,0-9,arabic_stripped
عض,3add,3add,True,2,4,0-9,0-9,arabic_stripped
كافئ,kaafi2,kaafi2,True,4,6,0-9,0-9,arabic_stripped
يضيع,ydayyi3,ydayyi3,True,4,7,0-9,0-9,arabic_stripped
غرز,gharriz,gharriz,True,3,7,0-9,0-9,arabic_stripped
شلختا,shlikhta,shalkhata,False,5,8,0-9,0-9,arabic_stripped
يا داخل بين البصلة وقشرتها مابينوبك غير ريحتها,yaa daakhil been 2ilbasale wuqishritha maa binuubak gheer rii7itha,yaa dakhkhar bil7a wubit qala mannasiiire bisha,False,46,66,40-49,60-69,arabic_stripped
اتشخلع,2itshakhla3,2itshakhla3,True,6,11,0-9,10-19,arabic_stripped
يفجع,yifja3,yifja3,True,4,6,0-9,0-9,arabic_stripped
مجنون يحكي وعاقل يسمع,majnuun yi7ki wu3aaqil yisma3,majnuun 3ak laasi wu7akiim 3alaak,False,21,29,20-29,20-29,arabic_stripped
فتت,fattat,fattit,False,3,6,0-9,0-9,arabic_stripped
تهم,tuham,taham,False,3,5,0-9,0-9,arabic_stripped
صب,subb,sabb,False,2,4,0-9,0-9,arabic_stripped
شهور,shhuur,shahwir,False,4,6,0-9,0-9,arabic_stripped
ريح,rayya7,rayyi7,False,3,6,0-9,0-9,arabic_stripped
انترك,2intirik,2intirik,True,5,8,0-9,0-9,arabic_stripped
اتكركز,2itkarkaz,2itkarkaz,True,6,9,0-9,0-9,arabic_stripped
انبخ,2inbakhkh,2inbukh,False,4,9,0-9,0-9,arabic_stripped
مهاوي,mhaawi,mahaawi,False,5,6,0-9,0-9,arabic_stripped
حبابيس,7abaabiis,7abaabiis,True,6,9,0-9,0-9,arabic_stripped
ساكن,saakin,saakin,True,4,6,0-9,0-9,arabic_stripped
انحرق,2in7iriq,2in7araq,False,5,8,0-9,0-9,arabic_stripped
يادوب طازا,yaa doob taaza,yaaduub baat,False,10,14,10-19,10-19,arabic_stripped
مفستق,mfastiq,mfastiq,True,5,7,0-9,0-9,arabic_stripped
اكمل,2ikmal,2ikmal,True,4,6,0-9,0-9,arabic_stripped
يحرك,yu7ruk,y7arrik,False,4,6,0-9,0-9,arabic_stripped
نفس,nafs,naffis,False,3,4,0-9,0-9,arabic_stripped
تزانخ,tzaanakh,tzaanakh,True,5,8,0-9,0-9,arabic_stripped
هو,huu,haww,False,2,3,0-9,0-9,arabic_stripped
اتطفل,2ittaffal,2ittaffal,True,5,9,0-9,0-9,arabic_stripped
جزء,juzu2,jazzi2,False,3,5,0-9,0-9,arabic_stripped
اصحى,2is7,2is7a,False,4,4,0-9,0-9,arabic_stripped
انزع,2inza3,2inza3,True,4,6,0-9,0-9,arabic_stripped
جيز,jiiz,jiiz,True,3,4,0-9,0-9,arabic_stripped
شربوح المقثاة,sharbuu7 2ilmiqiikthaa,sharbuu7it 2ilqime,False,13,22,10-19,20-29,arabic_stripped
حبمبم,7abambam,7abmib,False,5,8,0-9,0-9,arabic_stripped
ممرمغ,2immarmagh,mmmamragh,False,5,10,0-9,10-19,arabic_stripped
جورة,joora,juura,False,4,5,0-9,0-9,arabic_stripped
ضحي,da77i,da77i,True,3,5,0-9,0-9,arabic_stripped
انقاس,2inqaas,2inqaas,True,5,7,0-9,0-9,arabic_stripped
نواح,nwaa7,nawwaa7,False,4,5,0-9,0-9,arabic_stripped
ضمانة,damaane,damaane,True,5,7,0-9,0-9,arabic_stripped
تذكير,tadhkiir,tazkiir,False,5,8,0-9,0-9,arabic_stripped
غسالة,ghassaale,ghasaale,False,5,9,0-9,0-9,arabic_stripped
عيط,3ayyit,3ayyit,True,3,6,0-9,0-9,arabic_stripped
حنجص,7andjas,7andjis,False,4,7,0-9,0-9,arabic_stripped
احشد,2i7shid,2i7shid,True,4,7,0-9,0-9,arabic_stripped
ينزف,yinzif,yinzaff,False,4,6,0-9,0-9,arabic_stripped
اتنازه,2itnaazah,2itnaahaz,False,6,9,0-9,0-9,arabic_stripped
فقش,faqqish,faqqash,False,3,7,0-9,0-9,arabic_stripped
طوبر,ytoobir,toobar,False,4,7,0-9,0-9,arabic_stripped
حرض,7arrad,7arrid,False,3,6,0-9,0-9,arabic_stripped
خمع,khama3,khamma3,False,3,6,0-9,0-9,arabic_stripped
نتع,nata3,natti3,False,3,5,0-9,0-9,arabic_stripped
ممالحة,2immaala7a,mamaali7a,False,6,10,0-9,10-19,arabic_stripped
ترانزيت,traanziit,taranaaziit,False,7,9,0-9,0-9,arabic_stripped
دنا,danna,danna,True,3,5,0-9,0-9,arabic_stripped
ذناب,dnaab,danaab,False,4,5,0-9,0-9,arabic_stripped
يزيد,yziid,yziid,True,4,5,0-9,0-9,arabic_stripped
يقجقج,yqadjqidj,yqadjqidj,True,5,9,0-9,0-9,arabic_stripped
مارق,maariq,maariq,True,4,6,0-9,0-9,arabic_stripped
عشتي,3ashti,3ashti,True,4,6,0-9,0-9,arabic_stripped
سكبة,sakbe,sakbe,True,4,5,0-9,0-9,arabic_stripped
دق خشوم,dagg khshuum,daqq khuushum,False,7,12,0-9,10-19,arabic_stripped
تجمل,tjammal,tjammal,True,4,7,0-9,0-9,arabic_stripped
مداداة,mdaadaa,mdaadaa,True,6,7,0-9,0-9,arabic_stripped
مرة,marra,marra,True,3,5,0-9,0-9,arabic_stripped
غبر,ghabbar,ghabbar,True,3,7,0-9,0-9,arabic_stripped
احملي,2i7mali,2i7mili,False,5,7,0-9,0-9,arabic_stripped
كسب,kassab,kassab,True,3,6,0-9,0-9,arabic_stripped
يلاهث,ylaahith,ylaahith,True,5,8,0-9,0-9,arabic_stripped
يعطن,y3attin,yi3tan,False,4,7,0-9,0-9,arabic_stripped
يتبنت,yitbannat,yitbannat,True,5,9,0-9,0-9,arabic_stripped
خربوطة,kharbuuta,kharbuuta,True,6,9,0-9,0-9,arabic_stripped
عين العقل,3een 2il3aqil,3een 2il3aq,False,9,13,0-9,10-19,arabic_stripped
دعاية,di3aaye,da3aaye,False,5,7,0-9,0-9,arabic_stripped
موزم,mwazzam,mwazzim,False,4,7,0-9,0-9,arabic_stripped
نبق,nabaq,nabbiq,False,3,5,0-9,0-9,arabic_stripped
فلم رعب,filim ru3ub,falam 3arab,False,7,11,0-9,10-19,arabic_stripped
يطوق,ytawwiq,ytawwiq,True,4,7,0-9,0-9,arabic_stripped
ضربة حظ,darbit 7azz,darbit 7az,False,7,11,0-9,10-19,arabic_stripped
بلبوص,balbuus,balbuus,True,5,7,0-9,0-9,arabic_stripped
أداة,2adaa,2adaa,True,4,5,0-9,0-9,arabic_stripped
اسكت,2uskut,2iskut,False,4,6,0-9,0-9,arabic_stripped
ولع,wala3,walla3,False,3,5,0-9,0-9,arabic_stripped
دبك,dabak,dabbik,False,3,5,0-9,0-9,arabic_stripped
انشهر,2inshihir,2inshihir,True,5,9,0-9,0-9,arabic_stripped
تنشنش,tnashnash,tnashnash,True,5,9,0-9,0-9,arabic_stripped
غوص,ghuus,ghawwis,False,3,5,0-9,0-9,arabic_stripped
تباحث,tbaa7as,tbaa7as,True,5,7,0-9,0-9,arabic_stripped
مهرجان,mahrajaan,mhargaan,False,6,9,0-9,0-9,arabic_stripped
مربك,mirbik,mrabbak,False,4,6,0-9,0-9,arabic_stripped
انطبش,2intibish,2intibish,True,5,9,0-9,0-9,arabic_stripped
طشش,tashshash,tashshish,False,3,9,0-9,0-9,arabic_stripped
مخه كبير,mukhkho kbiir,mukhkho kabri,False,8,13,0-9,10-19,arabic_stripped
زكى,zakka,zakka,True,3,5,0-9,0-9,arabic_stripped
عطوة,3atwe,3atwe,True,4,5,0-9,0-9,arabic_stripped
امسح,2imsa7,2imsa7,True,4,6,0-9,0-9,arabic_stripped
نرفوز,narfuuz,narfuuz,True,5,7,0-9,0-9,arabic_stripped
هربج,harbij,harbaj,False,4,6,0-9,0-9,arabic_stripped
قواريط,qawariit,qawaariit,False,6,8,0-9,0-9,arabic_stripped
شبايه,shabaayih,shabaayih,True,5,9,0-9,0-9,arabic_stripped
يسوق,ysawwiq,ysawwiq,True,4,7,0-9,0-9,arabic_stripped
صديق صدوق,sadiiq saduuq,sadiiq soodaq,False,9,13,0-9,10-19,arabic_stripped
متوقع,mitwaqqi3,mitwaqqi3,True,5,9,0-9,0-9,arabic_stripped
تمكين,tamkiin,tamkiin,True,5,7,0-9,0-9,arabic_stripped
يكشف,yikshif,ykashshif,False,4,7,0-9,0-9,arabic_stripped
سبعاوي,sab3aawi,sab3aawi,True,6,8,0-9,0-9,arabic_stripped
دولة,duwal,doole,False,4,5,0-9,0-9,arabic_stripped
مصرف,masraf,msarrif,False,4,6,0-9,0-9,arabic_stripped
منفذ,mnaffid,mnaffiz,False,4,7,0-9,0-9,arabic_stripped
حكم الهدهد,7ukm 2ilhudhud,7akam 2iddo,False,10,14,10-19,10-19,arabic_stripped
يراود,yraawid,yraawid,True,5,7,0-9,0-9,arabic_stripped
حمحم,7am7im,7am7am,False,4,6,0-9,0-9,arabic_stripped
كمخ,kimikh,kammakh,False,3,6,0-9,0-9,arabic_stripped
بشت,bashat,bashshit,False,3,6,0-9,0-9,arabic_stripped
أشكرا,2ashkara,2ashkaar,False,5,8,0-9,0-9,arabic_stripped
مقبص,mqabbis,mqabbis,True,4,7,0-9,0-9,arabic_stripped
يتسدد,yitsaddad,yitsaddad,True,5,9,0-9,0-9,arabic_stripped
يترافق,yitraafaq,yitraafaq,True,6,9,0-9,0-9,arabic_stripped
كهربجي,kahrabji,kahrabji,True,6,8,0-9,0-9,arabic_stripped
انصلح,2insili7,2insili7,True,5,8,0-9,0-9,arabic_stripped
انعوج,2in3iwij,2in3awaj,False,5,8,0-9,0-9,arabic_stripped
منزوع الدسم,manzuu3 2iddasam,minzaw 3alaad,False,11,16,10-19,10-19,arabic_stripped
قاوح,qaawa7,qaawi7,False,4,6,0-9,0-9,arabic_stripped
سفر,sufar,saffar,False,3,5,0-9,0-9,arabic_stripped
ينسف,yinsif,ynassif,False,4,6,0-9,0-9,arabic_stripped
أعصاب,2a3saab,2as3aab,False,5,7,0-9,0-9,arabic_stripped
خدعة,khud3a,khad3a,False,4,6,0-9,0-9,arabic_stripped
قد البلد,qadd 2ilbalad,qadd 2ilbad,False,8,13,0-9,10-19,arabic_stripped
محيا,ma7ya,mu7ayya,False,4,5,0-9,0-9,arabic_stripped
شهري,shahri,shahri,True,4,6,0-9,0-9,arabic_stripped
يتخصص,yitkhassas,yitkhassas,True,5,10,0-9,10-19,arabic_stripped
يداين,ydaayin,ydaayin,True,5,7,0-9,0-9,arabic_stripped
زر,zirr,zirr,True,2,4,0-9,0-9,arabic_stripped
كبب,kabbib,kabbib,True,3,6,0-9,0-9,arabic_stripped
سافخ,saafikh,saafikh,True,4,7,0-9,0-9,arabic_stripped
ضوى,dawa,dawwa,False,3,4,0-9,0-9,arabic_stripped
صف,suff,saff,False,2,4,0-9,0-9,arabic_stripped
نذر,nadir,nazzar,False,3,5,0-9,0-9,arabic_stripped
بشنيقة,bushneeqka,bashniiqa,False,6,10,0-9,10-19,arabic_stripped
الكخ أخو الخرا,2il kikhkh 2akhu 2ilkhara,2ilkhakh 2akhkhawaar 2ilkha,False,14,25,10-19,20-29,arabic_stripped
هناك,hinaak,hanaak,False,4,6,0-9,0-9,arabic_stripped
يبح,ybi77,ybi77,True,3,5,0-9,0-9,arabic_stripped
يغص,yghuss,yghuss,True,3,6,0-9,0-9,arabic_stripped
تكاليف,takaaliif,takaaliif,True,6,9,0-9,0-9,arabic_stripped
دهدك,dahdak,dahdak,True,4,6,0-9,0-9,arabic_stripped
طير,tayyar,tayyir,False,3,6,0-9,0-9,arabic_stripped
ينقص,ynaqqis,yunqus,False,4,7,0-9,0-9,arabic_stripped
اندعس,2indi3is,2indi3is,True,5,8,0-9,0-9,arabic_stripped
بوز,buuz,bawwiz,False,3,4,0-9,0-9,arabic_stripped
ينفنس,yinfinis,yinfinis,True,5,8,0-9,0-9,arabic_stripped
عاش,3aash,3aash,True,3,5,0-9,0-9,arabic_stripped
تحرسم,t7arsam,t7arsam,True,5,7,0-9,0-9,arabic_stripped
عرقان,3arqaan,3arqaan,True,5,7,0-9,0-9,arabic_stripped
تنحنح,tna7na7,tna7na7,True,5,7,0-9,0-9,arabic_stripped
لوى,lawa,lawa,True,3,4,0-9,0-9,arabic_stripped
افتتح,2iftata7,2iftata7,True,5,8,0-9,0-9,arabic_stripped
انتكس,2intikis,2intikis,True,5,8,0-9,0-9,arabic_stripped
موسم,mawsim,mwassim,False,4,6,0-9,0-9,arabic_stripped
مشنق,mshanniq,mshanniq,True,4,8,0-9,0-9,arabic_stripped
شبك,shabbik,shabbak,False,3,7,0-9,0-9,arabic_stripped
ينذر,yundhur,yinzarr,False,4,7,0-9,0-9,arabic_stripped
صون,suun,sawwin,False,3,4,0-9,0-9,arabic_stripped
خلى,khalla,khalla,True,3,6,0-9,0-9,arabic_stripped
اهزم,2ihzim,2ihzim,True,4,6,0-9,0-9,arabic_stripped
أثري,2asari,2asri,False,4,6,0-9,0-9,arabic_stripped
كيكح,keeka7,keeki7,False,4,6,0-9,0-9,arabic_stripped
كمادة,kimmaade,kammaade,False,5,8,0-9,0-9,arabic_stripped
راغب,raaghib,raaghib,True,4,7,0-9,0-9,arabic_stripped
