source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
شَمْطَط,shamtat,shamtat,True,7,7,0-9,0-9,arabic_harakat
حَلْوَشِة,7alwashe,7alwashe,True,9,8,0-9,0-9,arabic_harakat
شَرْشِر,sharshir,sharshir,True,7,8,0-9,0-9,arabic_harakat
اِسْتَزْحِم,2istaz7im,2istaz7im,True,11,9,10-19,0-9,arabic_harakat
الكخ أَخُو الخرَا,2il kikh 2akhu 2ilkhara,2ilkakhu khu 2ilkhara,False,17,23,10-19,20-29,arabic_harakat
مْقَاطَعَة,mgaata3a,mqaata3a,False,10,8,10-19,0-9,arabic_harakat
كَبْسِيِّة,kabsiyye,kabsiyye,True,10,8,10-19,0-9,arabic_harakat
مْبَطْرِخ,mbatrikh,mbatrikh,True,9,8,0-9,0-9,arabic_harakat
أَيَاس,2ayaas,2ayaas,True,6,6,0-9,0-9,arabic_harakat
يِتْقَبَّص,2itqabbas,yitqabbas,False,10,9,10-19,0-9,arabic_harakat
مْشَرْشِر,msharshir,msharshir,True,9,9,0-9,0-9,arabic_harakat
تْوَافَق,twaafaq,twaafaq,True,8,7,0-9,0-9,arabic_harakat
يِحْرِن,yi7rin,yi7rin,True,7,6,0-9,0-9,arabic_harakat
فَشَّل,fashshal,fashshal,True,6,8,0-9,0-9,arabic_harakat
اِحيي,2i7yi,2i7ya,False,5,5,0-9,0-9,arabic_harakat
نَهِب,nahib,nahib,True,5,5,0-9,0-9,arabic_harakat
إِربط الحمَار مطرح مَا بقلك صَاحبه,2irbit 2ili7maar matra7 ma biqullak saa7bo,2irbatil 2i7maar biqusi7 maru7 maakar bito,False,34,42,30-39,40-49,arabic_harakat
إِنْذَار,2inzaar,2inzaar,True,8,7,0-9,0-9,arabic_harakat
شَاحُوط,shaa7uut,shaa7uut,True,7,8,0-9,0-9,arabic_harakat
قْوَيقِي,2wee2i,qweeqi,False,8,6,0-9,0-9,arabic_harakat
يفَودِس,yfoodis,yfoodis,True,7,7,0-9,0-9,arabic_harakat
لُقَم,luqam,luqam,True,5,5,0-9,0-9,arabic_harakat
سِدَد,sidad,sidad,True,5,5,0-9,0-9,arabic_harakat
وَطْرِز,watriz,watriz,True,7,6,0-9,0-9,arabic_harakat
بَطْبِط,batbit,batbit,True,7,6,0-9,0-9,arabic_harakat
تَرْجَمِة,tarjame,tarjame,True,9,7,0-9,0-9,arabic_harakat
أَلِيف,2aliif,2aliif,True,6,6,0-9,0-9,arabic_harakat
مُتَفَائِل,mutafaa2il,mutafaa2il,True,10,10,10-19,10-19,arabic_harakat
اِنْشَطَب,2inshatab,2inshatab,True,9,9,0-9,0-9,arabic_harakat
نْفُوس,nfuus,nfuus,True,6,5,0-9,0-9,arabic_harakat
اِتْوَلَّد,2itwallad,2itwallad,True,10,9,10-19,0-9,arabic_harakat
يِتْلَقَّن,yitlaqqan,yitlaqqan,True,10,9,10-19,0-9,arabic_harakat
يطَبْطِب,ytabtib,ytabtib,True,8,7,0-9,0-9,arabic_harakat
تْفَنَّن,tfannan,tfannan,True,8,7,0-9,0-9,arabic_harakat
تَحِّت,ta77it,ta77it,True,6,6,0-9,0-9,arabic_harakat
جْرُودِي,jruudi,jruudi,True,8,6,0-9,0-9,arabic_harakat
مَقْمُوص,maqmuus,maqmuus,True,8,7,0-9,0-9,arabic_harakat
حْسَاب,7saab,7saab,True,6,5,0-9,0-9,arabic_harakat
يُعْفُص,yu3fus,yu3fus,True,7,6,0-9,0-9,arabic_harakat
أَجَّز,2ajjaz,2ajjaz,True,6,6,0-9,0-9,arabic_harakat
قَلْقَلِة,qalqale,qalqale,True,9,7,0-9,0-9,arabic_harakat
ضُحَى,du7a,du7a,True,5,4,0-9,0-9,arabic_harakat
تَفِّح,taffi7,taffi7,True,6,6,0-9,0-9,arabic_harakat
كَعْبِل,ka3bil,ka3bil,True,7,6,0-9,0-9,arabic_harakat
نَفّ,naff,naff,True,4,4,0-9,0-9,arabic_harakat
يِتْبَاوَس,yitbaawas,yitbaawas,True,10,9,10-19,0-9,arabic_harakat
نُخْبِة النُّخْبِة,nukhbit 2innukhbe,nukhbit 2innube,False,18,17,10-19,10-19,arabic_harakat
أَهل الذِّمِّة,2ahl 2izzimme,2ahdal 2ilmme,False,14,13,10-19,10-19,arabic_harakat
تْنَاسَل,tnaasal,tnaasal,True,8,7,0-9,0-9,arabic_harakat
نَوقِر,nooqir,nooqir,True,6,6,0-9,0-9,arabic_harakat
يطَاطِي,ytaati,ytaati,True,7,6,0-9,0-9,arabic_harakat
زَهْزَه,zahzah,zahzah,True,7,6,0-9,0-9,arabic_harakat
حَلْقَة,7alqa,7alqa,True,7,5,0-9,0-9,arabic_harakat
خَتْيَر,khatyar,khatyar,True,7,7,0-9,0-9,arabic_harakat
شَعَط,sha3at,sha3at,True,5,6,0-9,0-9,arabic_harakat
خُشُط,khushut,khushut,True,5,7,0-9,0-9,arabic_harakat
فِش,fish,fish,True,3,4,0-9,0-9,arabic_harakat
مُقْتَدِر,muqtadir,muqtadir,True,9,8,0-9,0-9,arabic_harakat
زَفَّر,zaffar,zaffar,True,6,6,0-9,0-9,arabic_harakat
كُفُر,kufur,kufur,True,5,5,0-9,0-9,arabic_harakat
اُوثَق,2uusaq,2uusaq,True,6,6,0-9,0-9,arabic_harakat
يْشَرِّب,ysharrib,ysharrib,True,8,8,0-9,0-9,arabic_harakat
حَدِّث,7addis,7addis,True,6,6,0-9,0-9,arabic_harakat
غَنِّي,ghanni,ghanni,True,6,6,0-9,0-9,arabic_harakat
يخَوِّف,ykhawwif,ykhawwif,True,7,8,0-9,0-9,arabic_harakat
حَدَايِق,7adaayiq,7adaayiq,True,8,8,0-9,0-9,arabic_harakat
طَاقَم,taaqam,taaqam,True,6,6,0-9,0-9,arabic_harakat
لُغّ,lughgh,lughgh,True,4,6,0-9,0-9,arabic_harakat
بَلِّيطِة,balliite,balliite,True,9,8,0-9,0-9,arabic_harakat
غَلِّب,ghallib,ghallib,True,6,7,0-9,0-9,arabic_harakat
دَايِن,daayin,daayin,True,6,6,0-9,0-9,arabic_harakat
مُرَوِّع,murawwi3,murawwi3,True,8,8,0-9,0-9,arabic_harakat
لَهْوِج,lahwidj,lahwidj,True,7,7,0-9,0-9,arabic_harakat
أَوَادِم,2awaadim,2awaadim,True,8,8,0-9,0-9,arabic_harakat
يِتْنَكَّه,yitnakkah,yitnakkah,True,10,9,10-19,0-9,arabic_harakat
قَدَّس,qaddas,qaddas,True,6,6,0-9,0-9,arabic_harakat
عَصِير,3asiir,3asiir,True,6,6,0-9,0-9,arabic_harakat
عَزِّر,3azzir,3azzir,True,6,6,0-9,0-9,arabic_harakat
هَاذِي,haadi,haadhi,False,6,5,0-9,0-9,arabic_harakat
بَسْبَسِة,basbise,basbase,False,9,7,0-9,0-9,arabic_harakat
بَلْبِص,balbis,balbis,True,7,6,0-9,0-9,arabic_harakat
خَير,kheer,kheer,True,4,5,0-9,0-9,arabic_harakat
اِسْتِفْهَام,2istifhaam,2istifhaam,True,12,10,10-19,10-19,arabic_harakat
تْشَعْلَل,tsha3lal,tsha3lal,True,9,8,0-9,0-9,arabic_harakat
يِتْغَبَّش,yitghabbash,yitghabbash,True,10,11,10-19,10-19,arabic_harakat
عَاوَد,3aawad,3aawad,True,6,6,0-9,0-9,arabic_harakat
رُكُوب,rukuub,rukuub,True,6,6,0-9,0-9,arabic_harakat
يلَعْوِق,yla3wiq,yla3wiq,True,8,7,0-9,0-9,arabic_harakat
مْعَرَّج,m3arraj,m3arraj,True,8,7,0-9,0-9,arabic_harakat
اِتْشَحْوَذ,2itsha7wad,2itsha7wad,True,11,10,10-19,10-19,arabic_harakat
رَاس,raas,raas,True,4,4,0-9,0-9,arabic_harakat
يِتْمَرَّس,yitmaaras,yitmarras,False,10,9,10-19,0-9,arabic_harakat
هَزَائِم,hazaa2im,hazaa2im,True,8,8,0-9,0-9,arabic_harakat
خَنْفَرَة,khanfara,khanfara,True,9,8,0-9,0-9,arabic_harakat
تَرْفِيه,tarfiih,tarfiih,True,8,7,0-9,0-9,arabic_harakat
إِيده طَايلة,2iido taayle,2iido taale,False,12,12,10-19,10-19,arabic_harakat
يخَبِّط,ykhabbit,ykhabbit,True,7,8,0-9,0-9,arabic_harakat
يِنْطِلِي,yintili,yintili,True,9,7,0-9,0-9,arabic_harakat
يَا بَخْت مِين زَار وخَفَّف,yaa bakht min zaar wukhaffaf,yaa bkhatn fizzoof kharaf,False,27,28,20-29,20-29,arabic_harakat
اِسْأَل,2is2al,2is2al,True,7,6,0-9,0-9,arabic_harakat
دَهْلَز,dahlaz,dahlaz,True,7,6,0-9,0-9,arabic_harakat
عَكْنَنِة,3aknane,3aknane,True,9,7,0-9,0-9,arabic_harakat
اِنْتَقَم,2intaqam,2intaqam,True,9,8,0-9,0-9,arabic_harakat
تْوَشْوَش,twashwash,twashwash,True,9,9,0-9,0-9,arabic_harakat
نَيك,neek,neek,True,4,4,0-9,0-9,arabic_harakat
اِنْدَمَج,2indamaj,2indamaj,True,9,8,0-9,0-9,arabic_harakat
أَبُو نُص لْسَان,2abu nuss lsaan,2abu nus 2ilsan,False,16,15,10-19,10-19,arabic_harakat
ثْوَّار,suwwaar,twaarras,False,7,7,0-9,0-9,arabic_harakat
بُرْدَايِة,burdaaye,burdaaye,True,10,8,10-19,0-9,arabic_harakat
زَيت,zeet,zeet,True,4,4,0-9,0-9,arabic_harakat
يِتْرَخَّص,yitrakhkhas,yitrakhkhas,True,10,11,10-19,10-19,arabic_harakat
تْقِصْمِل,tqismil,tqismil,True,9,7,0-9,0-9,arabic_harakat
رَكَاكِة,rakaake,rakaake,True,8,7,0-9,0-9,arabic_harakat
لِعِب,li3ib,li3ib,True,5,5,0-9,0-9,arabic_harakat
يجَلْعِص,ydjal3is,yjal3is,False,8,8,0-9,0-9,arabic_harakat
مْعِتّ,m3itt,m3itt,True,6,5,0-9,0-9,arabic_harakat
اِرْتَئِي,2irta2i,2irta2i,True,9,7,0-9,0-9,arabic_harakat
يِتْفَوَّق,yitfawwaq,yitfawwaq,True,10,9,10-19,0-9,arabic_harakat
زَعْتَر,za3tar,za3tar,True,7,6,0-9,0-9,arabic_harakat
يلَخْلِخ,ylakhlikh,ylakhlikh,True,8,9,0-9,0-9,arabic_harakat
فَوَّاحَة,fawwaa7a,fawwaa7a,True,9,8,0-9,0-9,arabic_harakat
تَوْظِيف,tawziif,tawziif,True,8,7,0-9,0-9,arabic_harakat
عَكِّب,3akkib,3akkib,True,6,6,0-9,0-9,arabic_harakat
مْقَوقِز,mkookiz,mqookiz,False,8,7,0-9,0-9,arabic_harakat
يصَغِّر,yszaghghir,ysaghghir,False,7,10,0-9,10-19,arabic_harakat
اِشْقَع,2ishqa3,2ishqa3,True,7,7,0-9,0-9,arabic_harakat
اِتِّصِل,2ittasil,2ittisil,False,8,8,0-9,0-9,arabic_harakat
رَوَّض,rawwad,rawwad,True,6,6,0-9,0-9,arabic_harakat
يِحْكُم,yi7kum,yi7kum,True,7,6,0-9,0-9,arabic_harakat
ضِحِك علي,di7ik 3alay,di7ik 3alee,False,9,11,0-9,10-19,arabic_harakat
طَعَن,ta3an,ta3an,True,5,5,0-9,0-9,arabic_harakat
إِزَار,2izaar,2izaar,True,6,6,0-9,0-9,arabic_harakat
مْزَغْلِل,2imzaghlil,mzaghlil,False,9,10,0-9,10-19,arabic_harakat
مُنَاوَشِة,munaawashe,munaawashe,True,10,10,10-19,10-19,arabic_harakat
تْفَتْوَل,tfatwal,tfatwal,True,9,7,0-9,0-9,arabic_harakat
إِعْجَاز,2i3jaaz,2i3jaaz,True,8,7,0-9,0-9,arabic_harakat
عَصَبِيِّة,3asabiyye,3asabiyye,True,10,9,10-19,0-9,arabic_harakat
جَسّ,jass,jass,True,4,4,0-9,0-9,arabic_harakat
عَوِّض,3awwid,3awwid,True,6,6,0-9,0-9,arabic_harakat
مْحَاشَرَة,m7aashara,m7aashara,True,10,9,10-19,0-9,arabic_harakat
يِتْوَالَف,yitwaalaf,yitwaalaf,True,10,9,10-19,0-9,arabic_harakat
عُقُوق,3uquuq,3uquuq,True,6,6,0-9,0-9,arabic_harakat
يهَجِّن,yhajjin,yhajjin,True,7,7,0-9,0-9,arabic_harakat
بَرَز,baraz,baraz,True,5,5,0-9,0-9,arabic_harakat
مْعَبِّس,m3abbis,m3abbis,True,8,7,0-9,0-9,arabic_harakat
قَرَّط,qarrat,qarrat,True,6,6,0-9,0-9,arabic_harakat
يكَعْبِش,yka3bish,yka3bish,True,8,8,0-9,0-9,arabic_harakat
اِطْرِب,2itrib,2itrib,True,7,6,0-9,0-9,arabic_harakat
اُقْبُض,2uqbud,2uqbud,True,7,6,0-9,0-9,arabic_harakat
يِقْلَع,yiqla3,yiqla3,True,7,6,0-9,0-9,arabic_harakat
سْخَونِة,skhuune,skhoone,False,8,7,0-9,0-9,arabic_harakat
اِفْغَم,2ifgham,2ifgham,True,7,7,0-9,0-9,arabic_harakat
بَوبِز,boobiz,boobiz,True,6,6,0-9,0-9,arabic_harakat
غَلِّف,ghallif,ghallif,True,6,7,0-9,0-9,arabic_harakat
شِلِّة,shille,shille,True,6,6,0-9,0-9,arabic_harakat
اِنْخِزِي,2inkhizi,2inkhizi,True,9,8,0-9,0-9,arabic_harakat
سَنِة كبيسِة,sane kabiise,sanit kabsiye,False,12,12,10-19,10-19,arabic_harakat
سُجُود,sujuud,sujuud,True,6,6,0-9,0-9,arabic_harakat
جَعْجِع,ja3ji3,dja3ji3,False,7,6,0-9,0-9,arabic_harakat
يشَحْوِط,ysha7wit,ysha7wit,True,8,8,0-9,0-9,arabic_harakat
مَصَّاصَة,massaasa,massaasa,True,9,8,0-9,0-9,arabic_harakat
إِبْهَت,2ibhat,2ibhat,True,7,6,0-9,0-9,arabic_harakat
يخَاطِر,ykhaatir,ykhaatir,True,7,8,0-9,0-9,arabic_harakat
حِيَاد,7iyaad,7iyaad,True,6,6,0-9,0-9,arabic_harakat
يشُوف,yshuuf,yshuuf,True,5,6,0-9,0-9,arabic_harakat
تِدْفَع بَقَرَة جُحَا,tidfa3 baqarat ju7a,tidfa3 baqara7,False,21,19,20-29,10-19,arabic_harakat
عَلَى حَلّ شَعْرُه,3ala 7all sha3ro,3ala 7all sha3ro,True,18,16,10-19,10-19,arabic_harakat
كَلَاكِيل,kalaakiil,kalaakiil,True,9,9,0-9,0-9,arabic_harakat
يِتْعَذَّب,yit3azzab,yit3azzab,True,10,9,10-19,0-9,arabic_harakat
عَالَج,3aalaj,3aalaj,True,6,6,0-9,0-9,arabic_harakat
أَطْرَونِة,2atroone,2atroone,True,10,8,10-19,0-9,arabic_harakat
إِدْرَاك,2idraak,2idraak,True,8,7,0-9,0-9,arabic_harakat
عَبَّى رَاس,3abba raas,3abba raas,True,11,10,10-19,10-19,arabic_harakat
مَلْقَط أَكِل,malqat 2akil,malqat 2akil,True,13,12,10-19,10-19,arabic_harakat
نَام على المصَاري,naam 3ala 2ilmasaari,naama 3ala 2issamari,False,17,20,10-19,20-29,arabic_harakat
تَنْمِيط,tanmiit,tanmiit,True,8,7,0-9,0-9,arabic_harakat
طَعَّط,ta33at,ta33at,True,6,6,0-9,0-9,arabic_harakat
اِعْهَد,2i3had,2i3had,True,7,6,0-9,0-9,arabic_harakat
تْلَوَّط,tlawwat,tlawwat,True,8,7,0-9,0-9,arabic_harakat
مْجَرْمَع,mdjarma3,mjarma3,False,9,8,0-9,0-9,arabic_harakat
شَرِّح,sharri7,sharri7,True,6,7,0-9,0-9,arabic_harakat
مْفَوخِر,mfookhir,mfookhir,True,8,8,0-9,0-9,arabic_harakat
نَتَش,natshat,natash,False,5,7,0-9,0-9,arabic_harakat
عَدُو جِدَّك مَابِحِبَّك حَتَّى لَو عَبَدْتُه مِثِل رَبَّك,3aduu jiddak maa bi7ibbak 7atta law 3abadto mitil rabbak,3adu jiddak miba 7ittibbak law 3alabadar ma7ato,False,58,56,50-59,50-59,arabic_harakat
مَجْرَى الدَّم,majra 2iddam,majra 2iddam,True,14,12,10-19,10-19,arabic_harakat
يحَمْرِق,y7amriqk,y7amriq,False,8,8,0-9,0-9,arabic_harakat
وِجِه المخدة,wijih 2ilimkhadde,wijih 2ilmakhde,False,12,17,10-19,10-19,arabic_harakat
سَبَّح,sabba7,sabba7,True,6,6,0-9,0-9,arabic_harakat
اِمْزَع,2imza3,2imza3,True,7,6,0-9,0-9,arabic_harakat
طَشْطِش,tashtish,tashtish,True,7,8,0-9,0-9,arabic_harakat
عُمْلِة,3umle,3umle,True,7,5,0-9,0-9,arabic_harakat
نَوَّم,nawwam,nawwam,True,6,6,0-9,0-9,arabic_harakat
مَا أسَرْمَجك,maa 2asarmadjak,maa 2asrakim,False,13,15,10-19,10-19,arabic_harakat
قُرَّيصَة,kurreesa,qurreesa,False,9,8,0-9,0-9,arabic_harakat
يلَطْوِش,ylatwish,ylatwish,True,8,8,0-9,0-9,arabic_harakat
كَبْش,kabsh,kabsh,True,5,5,0-9,0-9,arabic_harakat
خَبَز,khabaz,khabaz,True,5,6,0-9,0-9,arabic_harakat
اِتْهَدَّم,2ithaddam,2ithaddam,True,10,9,10-19,0-9,arabic_harakat
خُضُر,khudur,khudur,True,5,6,0-9,0-9,arabic_harakat
اِتْسَبَّح,2itsabba7,2itsabba7,True,10,9,10-19,0-9,arabic_harakat
تْحَيوَن,t7eewan,t7eewan,True,8,7,0-9,0-9,arabic_harakat
أَيَّام الزِّيت أصبحت أمسيت,2ayyaam 2izzeet 2asba7it 2amseet,2ayyaam 2izzeet 2issayyib 2ili7t,False,27,32,20-29,30-39,arabic_harakat
مَشِّي,mashshi,mashshi,True,6,7,0-9,0-9,arabic_harakat
يِفْغَر,yifghar,yifghar,True,7,7,0-9,0-9,arabic_harakat
حَشْفَشِة,7ashfishe,7ashfashe,False,9,9,0-9,0-9,arabic_harakat
كَمَّامِة,kammaame,kammaame,True,9,8,0-9,0-9,arabic_harakat
يجَاوِل,yjaawil,yjaawil,True,7,7,0-9,0-9,arabic_harakat
جمع تَكْسِير,jami3 taksiir,jama3tak siir,False,12,13,10-19,10-19,arabic_harakat
بَخِّس,bakhkhis,bakhkhis,True,6,8,0-9,0-9,arabic_harakat
سُكُر,sukur,sukur,True,5,5,0-9,0-9,arabic_harakat
أَشْقَر,2ashqar,2ashqar,True,7,7,0-9,0-9,arabic_harakat
يِنْمِغِج,yinmighidj,yinmighij,False,9,10,0-9,10-19,arabic_harakat
يْؤنِّب,y2annib,y2annib,True,7,7,0-9,0-9,arabic_harakat
يِتْبَكَّس,yitbakkas,yitbakkas,True,10,9,10-19,0-9,arabic_harakat
اِسْخُن,2iskhun,2iskhun,True,7,7,0-9,0-9,arabic_harakat
بَرَاغِي,baraaghi,baraaghi,True,8,8,0-9,0-9,arabic_harakat
قَلْقَل,qalqal,qalqal,True,7,6,0-9,0-9,arabic_harakat
مْخَرْوِش,mkharwish,mkharwish,True,9,9,0-9,0-9,arabic_harakat
صَدَفِة,sadafe,sadafe,True,7,6,0-9,0-9,arabic_harakat
كِبّ,kibb,kibb,True,4,4,0-9,0-9,arabic_harakat
قد الفُسْتُقَة,qaddil fustuqa,qadd 2ilfusta,False,14,14,10-19,10-19,arabic_harakat
مْرَيِّق,mrayyik,mrayyiqk,False,8,7,0-9,0-9,arabic_harakat
الملَافِظ سعد,2ilmalaafiz sa3id,2ilmalaafiz sa3id,True,13,17,10-19,10-19,arabic_harakat
اِتْرَأّف,2itra22af,2itra22af,True,9,9,0-9,0-9,arabic_harakat
عِرْسِة,3irse,3irse,True,7,5,0-9,0-9,arabic_harakat
جَرْبَان,jarbaan,jarbaan,True,8,7,0-9,0-9,arabic_harakat
يِنْبِعِج,yinbi3ij,yinbi3ij,True,9,8,0-9,0-9,arabic_harakat
البِزّ الكَذَّاب,2ilbiz 2ilkazzaab,2ilbizz 2ilkazzab,False,16,17,10-19,10-19,arabic_harakat
قِيزَان,kiizaan,qiizaan,False,7,7,0-9,0-9,arabic_harakat
يِتْوَجْهَن,yitwajhan,yitwajhan,True,11,9,10-19,0-9,arabic_harakat
بَرَازِق,baraaziq,baraaziq,True,8,8,0-9,0-9,arabic_harakat
مِتْعَرْبِش,mit3arbish,mit3arbish,True,11,10,10-19,10-19,arabic_harakat
يِحْتَفِل,yi7tafil,yi7tafil,True,9,8,0-9,0-9,arabic_harakat
مَذْبَحَة,madba7a,madba7a,True,9,7,0-9,0-9,arabic_harakat
مَعَاصِي,ma3aasi,ma3aasi,True,8,7,0-9,0-9,arabic_harakat
يُكْرُج,yukruj,yukruj,True,7,6,0-9,0-9,arabic_harakat
هَتْك,hatk,hatk,True,5,4,0-9,0-9,arabic_harakat
صَفْحِتُه بَيضَا,saf7ito beeda,saf7ito beed,False,16,13,10-19,10-19,arabic_harakat
قِطْعَة,qit3a,qit3a,True,7,5,0-9,0-9,arabic_harakat
شْبُورَة,shbuura,shbuura,True,8,7,0-9,0-9,arabic_harakat
بَرَانِيط,baraaniit,baraaniit,True,9,9,0-9,0-9,arabic_harakat
طَاح,taa7,taa7,True,4,4,0-9,0-9,arabic_harakat
شَمْسِتُه عَالية,shamisto 3aalye,shamsito 3alee,False,16,15,10-19,10-19,arabic_harakat
مْقَلَّم,mqallam,mqallam,True,8,7,0-9,0-9,arabic_harakat
زَفِّة,zaffe,zaffe,True,6,5,0-9,0-9,arabic_harakat
عَتِّب,3attib,3attib,True,6,6,0-9,0-9,arabic_harakat
أَحْوَج,2a7waj,2a7waj,True,7,6,0-9,0-9,arabic_harakat
يِرْوِش,yirwish,yirwish,True,7,7,0-9,0-9,arabic_harakat
سَلَايِف,salaayif,salaayif,True,8,8,0-9,0-9,arabic_harakat
دَفَّع,daffa3,daffa3,True,6,6,0-9,0-9,arabic_harakat
مَبَالِغ,mabaaligh,mabaaligh,True,8,9,0-9,0-9,arabic_harakat
قَرِيب,qariib,qariib,True,6,6,0-9,0-9,arabic_harakat
عَطَف,3ataf,3ataf,True,5,5,0-9,0-9,arabic_harakat
يعَرْبِن,y3arbin,y3arbin,True,8,7,0-9,0-9,arabic_harakat
مُفْرَاك,mufraak,mufraak,True,8,7,0-9,0-9,arabic_harakat
حَمْسَاوِي,7amsaawi,7amsaawi,True,10,8,10-19,0-9,arabic_harakat
نَصَّر,nassar,nassar,True,6,6,0-9,0-9,arabic_harakat
اِسْخَط,2iskhat,2iskhat,True,7,7,0-9,0-9,arabic_harakat
مَكْسُورَة,maksuura,maksuura,True,10,8,10-19,0-9,arabic_harakat
يهَاب,yhaab,yhaab,True,5,5,0-9,0-9,arabic_harakat
مْقَنْدِل,mqandil,mqkandil,False,9,7,0-9,0-9,arabic_harakat
مُحَابَاة,mu7aabaa,mu7aabaa,True,9,8,0-9,0-9,arabic_harakat
فَسَّى,fassa,fassa,True,6,5,0-9,0-9,arabic_harakat
شُكُر,shukur,shukur,True,5,6,0-9,0-9,arabic_harakat
قَاع المَدِينِة,qaa3 2ilmadiine,qaa3it 2ilmadiine,False,15,15,10-19,10-19,arabic_harakat
يِنْخُز,yunkhuz,yinkhuz,False,7,7,0-9,0-9,arabic_harakat
بَوَاطِين,bawaatiin,bawaatiin,True,9,9,0-9,0-9,arabic_harakat
عَازِف,3aazif,3aazif,True,6,6,0-9,0-9,arabic_harakat
دَلَّال,dallaal,dallaal,True,7,7,0-9,0-9,arabic_harakat
يعَيِّش,y3ayyish,y3ayyish,True,7,8,0-9,0-9,arabic_harakat
يِسْتَأْصِل,yista2sil,yista2sil,True,11,9,10-19,0-9,arabic_harakat
يوَخِّر,ywakhkhir,ywakhkhir,True,7,9,0-9,0-9,arabic_harakat
يخَنِّم,ykhannim,ykhannim,True,7,8,0-9,0-9,arabic_harakat
من حد مَا يقول الله أكبر,min 7add maa yquul 2allaahu 2akbar,min 7adaa miqil 2ahil warakabil 2alal 2ab,False,24,34,20-29,30-39,arabic_harakat
مَعِّي,ma33i,ma33i,True,6,5,0-9,0-9,arabic_harakat
يصَاحِب,ysaa7ib,ysaa7ib,True,7,7,0-9,0-9,arabic_harakat
رُضُف,ruduf,ruduf,True,5,5,0-9,0-9,arabic_harakat
أَشِّر,2ashshir,2ashshir,True,6,8,0-9,0-9,arabic_harakat
حُبُوب,7ubuub,7ubuub,True,6,6,0-9,0-9,arabic_harakat
قَتِّب,qattib,qattib,True,6,6,0-9,0-9,arabic_harakat
لَحِّم,la77im,la77im,True,6,6,0-9,0-9,arabic_harakat
يضَوِّى,ydawwi,ydawwi,True,7,6,0-9,0-9,arabic_harakat
دَاكِك,daakik,daakik,True,6,6,0-9,0-9,arabic_harakat
يِتْسَكَّت,yitsakkat,yitsakkat,True,10,9,10-19,0-9,arabic_harakat
نَفْسِيِّة,nafsiyye,nafsiyye,True,10,8,10-19,0-9,arabic_harakat
تَصْنِيف,tasniif,tasniif,True,8,7,0-9,0-9,arabic_harakat
يِرْبُط,yurbut,yirbut,False,7,6,0-9,0-9,arabic_harakat
حَرَك,7arak,7arak,True,5,5,0-9,0-9,arabic_harakat
عَايَر,3aayar,3aayar,True,6,6,0-9,0-9,arabic_harakat
خَوَالِي,khawaali,khawaali,True,8,8,0-9,0-9,arabic_harakat
رَدَّادِة,raddaade,raddaade,True,9,8,0-9,0-9,arabic_harakat
تْبَكْبَك,tbakbak,tbakbak,True,9,7,0-9,0-9,arabic_harakat
بِنَاء على,binaa2an 3ala,binnaa2 3ala,False,10,13,10-19,10-19,arabic_harakat
يِشْفَق,yishfaq,yishfaq,True,7,7,0-9,0-9,arabic_harakat
ثَرْثَر,sarsar,sarsar,True,7,6,0-9,0-9,arabic_harakat
لَاحِق عَالهم,laa7iq 3alhamm,laa7iq 3alham,False,13,14,10-19,10-19,arabic_harakat
يزَعِّق,yza33iqk,yza33iqk,True,7,8,0-9,0-9,arabic_harakat
دَقَر,daqar,daqar,True,5,5,0-9,0-9,arabic_harakat
أَبُو الهَمَايِم,2abu 2ilhamaayim,2abu 2ilmayyo,False,16,16,10-19,10-19,arabic_harakat
جَرْمَع,djarma3,jarma3,False,7,7,0-9,0-9,arabic_harakat
يِكْتِسِب,yiktisib,yiktisib,True,9,8,0-9,0-9,arabic_harakat
يِتْبَكَّت,yitbakkat,yitbakkat,True,10,9,10-19,0-9,arabic_harakat
حَزِّق,7azziq,7azziq,True,6,6,0-9,0-9,arabic_harakat
اِشْتِل,2ishtil,2ishtil,True,7,7,0-9,0-9,arabic_harakat
يِتْنَصَّر,yitnassar,yitnassar,True,10,9,10-19,0-9,arabic_harakat
عَكَّب,3akkab,3akkab,True,6,6,0-9,0-9,arabic_harakat
يلُوط,yluut,yluut,True,5,5,0-9,0-9,arabic_harakat
تْقَاعَد,tqaa3ad,tqaa3ad,True,8,7,0-9,0-9,arabic_harakat
طَوز,tooz,tooz,True,4,4,0-9,0-9,arabic_harakat
ينِيك,yniik,yniik,True,5,5,0-9,0-9,arabic_harakat
حَفَرْتَلِي,7afartali,7afartali,True,11,9,10-19,0-9,arabic_harakat
تَبْحِيرَة,tab7iira,tab7iira,True,10,8,10-19,0-9,arabic_harakat
نِتْفِة,nitfe,nitfe,True,7,5,0-9,0-9,arabic_harakat
يفُضّ,yfudd,yfudd,True,5,5,0-9,0-9,arabic_harakat
لَاحَق,laa7aq,laa7aq,True,6,6,0-9,0-9,arabic_harakat
اِتْنَقَّب,2itnaqqab,2itnaqqab,True,10,9,10-19,0-9,arabic_harakat
اُخْطُف,2ukhtuf,2ukhtuf,True,7,7,0-9,0-9,arabic_harakat
الخَمِير وَالفْطِير,2ilkhamiir wiliftiir,2ilkhamiir wiliftir,False,19,20,10-19,20-29,arabic_harakat
اِحْتَكّ,2i7takk,2i7takk,True,8,7,0-9,0-9,arabic_harakat
