source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
إِجَت الدَّقَّة بْرَاسُه,2ijat 2iddaqqa braaso,2ijat 2idduqq braaso,False,24,21,20-29,20-29,levanti_harakat_prediction
مُِهْتَمّ,muhtamm,muhtammim,False,9,7,0-9,0-9,levanti_harakat_prediction
جَارِيِة,jaariye,jaariye,True,8,7,0-9,0-9,levanti_harakat_prediction
يْكَعْكِش,yka3kish,yka3kish,True,9,8,0-9,0-9,levanti_harakat_prediction
بُكرِيِّة,bikriyye,bukriyye,False,9,8,0-9,0-9,levanti_harakat_prediction
حَزَالِيط,7azaaliit,7azaaliit,True,9,9,0-9,0-9,levanti_harakat_prediction
يِشْحَر,ysha77ir,yish7ar,False,7,8,0-9,0-9,levanti_harakat_prediction
وْحْيَاة هَالنِّعْمِة,wi7yaat hanni3me,wi7yaa 2il3eenhame,False,21,16,20-29,10-19,levanti_harakat_prediction
اِتْعَلَّق,2it3allaq,2it3allaq,True,10,9,10-19,0-9,levanti_harakat_prediction
مْحَقِّة,m7aqq22a,ma7aqqa,False,8,8,0-9,0-9,levanti_harakat_prediction
تَقْلِيم,taqliim,taqliim,True,8,7,0-9,0-9,levanti_harakat_prediction
حبَالُه طَوِيلِة,7baalo tawiile,7baalo twiile,False,16,14,10-19,10-19,levanti_harakat_prediction
نِمِر,nammar,nammar,True,5,6,0-9,0-9,levanti_harakat_prediction
مِحْتِفِظ,mu7tafiz,mu7tafiz,True,9,8,0-9,0-9,levanti_harakat_prediction
بُحُور,bu7uur,ba7wir,False,6,6,0-9,0-9,levanti_harakat_prediction
نَدَّابِة,naddaabe,naddaabe,True,9,8,0-9,0-9,levanti_harakat_prediction
اِفْتَعَل,2ifti3il,2ifta3al,False,9,8,0-9,0-9,levanti_harakat_prediction
لَسِّيْنَة,lisseene,lsiine,False,10,8,10-19,0-9,levanti_harakat_prediction
يِْخَفِّض,ykhaffid,ykhaffid,True,9,8,0-9,0-9,levanti_harakat_prediction
مَخَامِيش,makhaamiish,makhaamiish,True,9,11,0-9,10-19,levanti_harakat_prediction
أَحْكَام,2a7kaam,2a7kaam,True,8,7,0-9,0-9,levanti_harakat_prediction
فَتِّة,fatte,fatte,True,6,5,0-9,0-9,levanti_harakat_prediction
طَمِع,tammi3,tammi3,True,5,6,0-9,0-9,levanti_harakat_prediction
بَلْقش,balqish,balqash,False,6,7,0-9,0-9,levanti_harakat_prediction
مُفَضَّل,mfaddil,mfaddil,True,8,7,0-9,0-9,levanti_harakat_prediction
عَقْلُه بِالتِّرِس,3aqlo bittars,3aqalo bitras,False,18,13,10-19,10-19,levanti_harakat_prediction
مْمَاسَِك,mamaasik,mamaasik,True,9,8,0-9,0-9,levanti_harakat_prediction
أَعمَق,2a3maq,2a3maq,True,6,6,0-9,0-9,levanti_harakat_prediction
يِتْصَهَوْن,yitsahwan,yitsahwan,True,11,9,10-19,0-9,levanti_harakat_prediction
يْفَرْكِش,yfarkish,yfarkish,True,9,8,0-9,0-9,levanti_harakat_prediction
سَلِّي,salli,salli,True,6,5,0-9,0-9,levanti_harakat_prediction
طَوَّر,tawwir,tawwar,False,6,6,0-9,0-9,levanti_harakat_prediction
اكْرم,2ikram,2ikrim,False,5,6,0-9,0-9,levanti_harakat_prediction
يِرْتَاح,yirtaa7,yirtaa7,True,8,7,0-9,0-9,levanti_harakat_prediction
اِتْقَيَّم,2itqayyam,2itqayyam,True,10,9,10-19,0-9,levanti_harakat_prediction
شُوْرُه مِن رَاسُه,shooro min raaso,shuuro min surha,False,18,16,10-19,10-19,levanti_harakat_prediction
احْمَد,2i7mid,2i7mid,True,6,6,0-9,0-9,levanti_harakat_prediction
اتْجَنَّس,2itjannas,2itjannas,True,9,9,0-9,0-9,levanti_harakat_prediction
مَِسْمِّي,msammi,masmi,False,9,6,0-9,0-9,levanti_harakat_prediction
اخْرِف,2ikhraf,2ikhrif,False,6,7,0-9,0-9,levanti_harakat_prediction
دَفَش,daffash,daffish,False,5,7,0-9,0-9,levanti_harakat_prediction
يِتْنَهَّد,yitnahhad,yitnahhad,True,10,9,10-19,0-9,levanti_harakat_prediction
قَرْصَة,qarse,qarsa,False,7,5,0-9,0-9,levanti_harakat_prediction
جَار,jaar,jaar,True,4,4,0-9,0-9,levanti_harakat_prediction
يِفْرُق,yifruq,yifruq,True,7,6,0-9,0-9,levanti_harakat_prediction
يِلْقُوا بْأَيدِيهُم إِلَى التَّهْلَكِة,yulqu bi2aydiihum 2ila 2ittahluka,yilqaato byala 2idmo 2ahle,False,39,33,30-39,30-39,levanti_harakat_prediction
أُلْفِة,2ulfe,2ulfe,True,7,5,0-9,0-9,levanti_harakat_prediction
يْعَسْقِد,y3asqkid,y3asqid,False,9,8,0-9,0-9,levanti_harakat_prediction
مْدَلْدَق,mdalda2,mdaldi2,False,9,7,0-9,0-9,levanti_harakat_prediction
حَادّ,7aad,7aad,True,5,4,0-9,0-9,levanti_harakat_prediction
نَمْلَة,namle,namle,True,7,5,0-9,0-9,levanti_harakat_prediction
دَلْغَص,dalghas,dalghas,True,7,7,0-9,0-9,levanti_harakat_prediction
اُهْبِش,2ihbish,2ihbish,True,7,7,0-9,0-9,levanti_harakat_prediction
حوَاس,7awaas,7waas,False,5,6,0-9,0-9,levanti_harakat_prediction
يِتْشَفَّع,yitshaffa3,yitshaffa3,True,10,10,10-19,10-19,levanti_harakat_prediction
صَيّْف,seef,sayyif,False,6,4,0-9,0-9,levanti_harakat_prediction
تَْمَكَّن,tmakkan,tmakkan,True,9,7,0-9,0-9,levanti_harakat_prediction
شَقِيْقَِة,shaqiiqa,shaqiiqa,True,10,8,10-19,0-9,levanti_harakat_prediction
لَطِيف,latiif,latiif,True,6,6,0-9,0-9,levanti_harakat_prediction
كِتْكَت,katkit,katkat,False,7,6,0-9,0-9,levanti_harakat_prediction
عَوَاطِف,3awaatif,3awaatif,True,8,8,0-9,0-9,levanti_harakat_prediction
رِيْخَة,riikha,riikha,True,7,6,0-9,0-9,levanti_harakat_prediction
بِدِّي,biddi,baddi,False,6,5,0-9,0-9,levanti_harakat_prediction
اِنْوَصَف,2inwisif,2inwisif,True,9,8,0-9,0-9,levanti_harakat_prediction
يِنْفِشِخ,yinfishikh,yinfishikh,True,9,10,0-9,10-19,levanti_harakat_prediction
يِدْبِّك,yidbik,ydabbik,False,8,6,0-9,0-9,levanti_harakat_prediction
طَسْطَسِة,tastase,tastase,True,9,7,0-9,0-9,levanti_harakat_prediction
يِرْصَّع,yrassi3,yrassi3,True,8,7,0-9,0-9,levanti_harakat_prediction
مَاكِن,maakin,maakin,True,6,6,0-9,0-9,levanti_harakat_prediction
عَشَان خَاطْرَك,3ashaan khaatrak,3ashaan khaatrak,True,15,16,10-19,10-19,levanti_harakat_prediction
مُِخْتَرّ,makhtar,mukhtatar,False,9,7,0-9,0-9,levanti_harakat_prediction
رَهْرَط,rahrit,rahrat,False,7,6,0-9,0-9,levanti_harakat_prediction
تَسْكِيتِة,taskiite,taskiita,False,10,8,10-19,0-9,levanti_harakat_prediction
الغَايِة تْبَرِّر الوَسِيلِة,2ilghaaye tubarrir 2ilwasiile,2ilghaayye turbise 2ilghara,False,28,29,20-29,20-29,levanti_harakat_prediction
غَيْبِة,gheebe,gheebe,True,7,6,0-9,0-9,levanti_harakat_prediction
يِهْلُط,yuhlut,yihlut,False,7,6,0-9,0-9,levanti_harakat_prediction
يِتْبَلْبَص,yitbalbas,yitbalbas,True,11,9,10-19,0-9,levanti_harakat_prediction
مِتِّصْهِين,mutasahyin,mitsahyin,False,11,10,10-19,10-19,levanti_harakat_prediction
خِرْفَش,kharfish,kharfish,True,7,8,0-9,0-9,levanti_harakat_prediction
عَرْنُوْص,3arnuus,3arnuus,True,9,7,0-9,0-9,levanti_harakat_prediction
شَلَّش,shalash,shallish,False,6,7,0-9,0-9,levanti_harakat_prediction
نَهَش,nahash,nahash,True,5,6,0-9,0-9,levanti_harakat_prediction
يِنْوهِب,yinwihib,yinwihib,True,8,8,0-9,0-9,levanti_harakat_prediction
رَاس العَبِد,raas 2il3abid,raasil 3aabid,False,12,13,10-19,10-19,levanti_harakat_prediction
اِنْلَطّ,2inlatt,2inlatt,True,8,7,0-9,0-9,levanti_harakat_prediction
غَدْوَِة,ghadwe,ghadwe,True,8,6,0-9,0-9,levanti_harakat_prediction
كِدّ,kidd,kidd,True,4,4,0-9,0-9,levanti_harakat_prediction
اِتْحَلَّى,2it7alla,2it7alla,True,10,8,10-19,0-9,levanti_harakat_prediction
موْقِد,muuqad,mwaqqid,False,6,6,0-9,0-9,levanti_harakat_prediction
شَوَاطَة,shawwaata,shawaata,False,8,9,0-9,0-9,levanti_harakat_prediction
رَطّ,ratt,ratt,True,4,4,0-9,0-9,levanti_harakat_prediction
يِخْتِصِر,yikhtisir,yikhtisir,True,9,9,0-9,0-9,levanti_harakat_prediction
يِفَصِّل,yfassil,yfassil,True,8,7,0-9,0-9,levanti_harakat_prediction
ثَوْر,suur,thawwar,False,5,4,0-9,0-9,levanti_harakat_prediction
سبْعن,sab3an,sab3in,False,5,6,0-9,0-9,levanti_harakat_prediction
دَاوَى,daawa,daawa,True,6,5,0-9,0-9,levanti_harakat_prediction
مَوَاعِيد,mawaa3iid,mawaa3iid,True,9,9,0-9,0-9,levanti_harakat_prediction
نَبَّه,nabbah,nabbih,False,6,6,0-9,0-9,levanti_harakat_prediction
طَرَب,tarab,tarrib,False,5,5,0-9,0-9,levanti_harakat_prediction
بِرِشِّة,barshe,barshe,True,8,6,0-9,0-9,levanti_harakat_prediction
شوْشَحَة,shoosha7a,shoosha7a,True,8,9,0-9,0-9,levanti_harakat_prediction
اِتْذَبَّل,2iddabbal,2iddabbal,True,10,9,10-19,0-9,levanti_harakat_prediction
شْحُوف,sh7uuf,sha7wif,False,6,6,0-9,0-9,levanti_harakat_prediction
نَافِذ,naafiz,naafiz,True,6,6,0-9,0-9,levanti_harakat_prediction
مِشْرِّم,msharram,msharrim,False,8,8,0-9,0-9,levanti_harakat_prediction
تَصْدِير,tasdiir,tasdiir,True,8,7,0-9,0-9,levanti_harakat_prediction
طَلَائِع,talaa2i3,talaa2i3,True,8,8,0-9,0-9,levanti_harakat_prediction
تِيْجَان,tiijaan,tiijaan,True,8,7,0-9,0-9,levanti_harakat_prediction
اِغْضَب,2ighdab,2ighdab,True,7,7,0-9,0-9,levanti_harakat_prediction
حَوط,7awwit,7awwat,False,4,6,0-9,0-9,levanti_harakat_prediction
مَعَارِك,ma3aarik,ma3aarik,True,8,8,0-9,0-9,levanti_harakat_prediction
هَمَل,hammil,hammal,False,5,6,0-9,0-9,levanti_harakat_prediction
طَنَاطِير,tanaatiir,tanaatiir,True,9,9,0-9,0-9,levanti_harakat_prediction
طَبَّاشِي,tabaashi,tabaashi,True,9,8,0-9,0-9,levanti_harakat_prediction
يِبْغَل,ybaghghil,yibghall,False,7,9,0-9,0-9,levanti_harakat_prediction
دِيْكُوْر,diikoor,dyuukir,False,9,7,0-9,0-9,levanti_harakat_prediction
تْلَغْمِط,tlaghmat,tlaghmat,True,9,8,0-9,0-9,levanti_harakat_prediction
ثَقِّف,saqqaf,saqqaf,True,6,6,0-9,0-9,levanti_harakat_prediction
هَجِن,hajjin,hajjin,True,5,6,0-9,0-9,levanti_harakat_prediction
تَلْمِيح,talmii7,talmii7,True,8,7,0-9,0-9,levanti_harakat_prediction
ذَبِيْحَة الْخُمْسَان,dbii7it 2ilkhumsaan,dabii7it 2ilmuskhaan,False,21,19,20-29,10-19,levanti_harakat_prediction
جعى,ja3a,ja33a,False,3,4,0-9,0-9,levanti_harakat_prediction
بَلَالِيع,balaalii3,balaalii3,True,9,9,0-9,0-9,levanti_harakat_prediction
مَقَاضِي,maqaadi,maqaadi,True,8,7,0-9,0-9,levanti_harakat_prediction
جْخَامِيش,jakhaamiish,jakhaamiish,True,9,11,0-9,10-19,levanti_harakat_prediction
مَاشِي عَبيض,maashi 3abeed,maashi ya3ibad,False,12,13,10-19,10-19,levanti_harakat_prediction
فَاصْلِة,faasle,faasile,False,8,6,0-9,0-9,levanti_harakat_prediction
نَخّ,nakhkh,nakhkh,True,4,6,0-9,0-9,levanti_harakat_prediction
ضحْكِة,du7ke,di7ke,False,6,5,0-9,0-9,levanti_harakat_prediction
سْقِيفِة,sqiife,sqiife,True,8,6,0-9,0-9,levanti_harakat_prediction
اِرْبُص,2urbus,2irbus,False,7,6,0-9,0-9,levanti_harakat_prediction
بَغُل,baghil,baghghal,False,5,6,0-9,0-9,levanti_harakat_prediction
يْخَارِج,ykhaarij,ykhaarij,True,8,8,0-9,0-9,levanti_harakat_prediction
مِحْزَمِة,m7azzame,mi7zame,False,9,8,0-9,0-9,levanti_harakat_prediction
طَبَّب,tabbab,tabbib,False,6,6,0-9,0-9,levanti_harakat_prediction
اِسْتَهْلَك,2istahlak,2istahlik,False,11,9,10-19,0-9,levanti_harakat_prediction
حِيَاد,7iyaad,7iyaad,True,6,6,0-9,0-9,levanti_harakat_prediction
عُمر,3amar,3ammar,False,4,5,0-9,0-9,levanti_harakat_prediction
دَافُوخ,daafuukh,daafuukh,True,7,8,0-9,0-9,levanti_harakat_prediction
زَعِيْتْمَان,z3eetmaan,za3iitmaan,False,12,9,10-19,0-9,levanti_harakat_prediction
جَاوَر,jaawar,jaawar,True,6,6,0-9,0-9,levanti_harakat_prediction
دَافُور,daafuur,daafuur,True,7,7,0-9,0-9,levanti_harakat_prediction
اِتْحَرَّك,2it7arrak,2it7arrak,True,10,9,10-19,0-9,levanti_harakat_prediction
بَلْبَحَة,balba7a,balba7a,True,9,7,0-9,0-9,levanti_harakat_prediction
يِنْقِرِض,yinqirid,yinqirid,True,9,8,0-9,0-9,levanti_harakat_prediction
شَغَب,shaghab,shaghghab,False,5,7,0-9,0-9,levanti_harakat_prediction
أَبْقَار,2abqaar,2abqaar,True,8,7,0-9,0-9,levanti_harakat_prediction
بَنَادِيْق,banaadiiqk,banaadiiq,False,10,10,10-19,10-19,levanti_harakat_prediction
وَحِيد أَهْلُه,wa7iid 2ahlo,wa7iid 2ahlo,True,14,12,10-19,10-19,levanti_harakat_prediction
تَمْرِير,tamriir,tamriir,True,8,7,0-9,0-9,levanti_harakat_prediction
يِتْمَتَّر,yitmattar,yitmattar,True,10,9,10-19,0-9,levanti_harakat_prediction
عَقْلَاتُه عَلَى بَتِّة وْنِصّ,3aqlaato 3ala batte wunuss,3aqala tasabo 3annnuuqa,False,30,26,30-39,20-29,levanti_harakat_prediction
مْسَرْسِب,msarsab,msarsib,False,9,7,0-9,0-9,levanti_harakat_prediction
فَسَخ,fassakh,fassikh,False,5,7,0-9,0-9,levanti_harakat_prediction
اِسْتَحْلَف,2ista7lif,2ista7lif,True,11,9,10-19,0-9,levanti_harakat_prediction
اِتْلَغَم,2itlaghgham,2itlaghgham,True,9,11,0-9,10-19,levanti_harakat_prediction
أَحْضَان,2a7daan,2a7daan,True,8,7,0-9,0-9,levanti_harakat_prediction
مُؤَكَّد,mu2akkad,m2akkid,False,8,8,0-9,0-9,levanti_harakat_prediction
اِنْخَزّ,2unkhuz,2inkhazz,False,8,7,0-9,0-9,levanti_harakat_prediction
بَطْنُه مْقَزَّز,batno mkazziz,batno mazziq,False,16,13,10-19,10-19,levanti_harakat_prediction
رَوْب,rawwab,rawwib,False,5,6,0-9,0-9,levanti_harakat_prediction
نَام عَلَى وِجْهُه طَبّ,naam 3ala wijho tabb,naam 3ala wajho bitto,False,23,20,20-29,20-29,levanti_harakat_prediction
يِنْلَبِخ,yinlibikh,yinlibikh,True,9,9,0-9,0-9,levanti_harakat_prediction
يِتْكَنْفِش,yitkanfash,yitkanfash,True,11,10,10-19,10-19,levanti_harakat_prediction
عَارِض,3aarad,3aarid,False,6,6,0-9,0-9,levanti_harakat_prediction
يْصَلَّى,ysalli,ysalli,True,8,6,0-9,0-9,levanti_harakat_prediction
سكّ,sukk,sikk,False,3,4,0-9,0-9,levanti_harakat_prediction
اُخْزِي,2ikhzi,2ikhzi,True,7,6,0-9,0-9,levanti_harakat_prediction
مَخْرُوط,makhruut,makhruut,True,8,8,0-9,0-9,levanti_harakat_prediction
نَف,niff,naff,False,3,4,0-9,0-9,levanti_harakat_prediction
اُرْقُص,2irqus,2irqus,True,7,6,0-9,0-9,levanti_harakat_prediction
مِن جَوْرَة الْعَسَل,min djoorat 2il3asal,min jawra 2il3asle,False,20,20,20-29,20-29,levanti_harakat_prediction
زَلَّاْقَة,zallaaqka,zallaaqa,False,10,9,10-19,0-9,levanti_harakat_prediction
يَدْرُوخ,ydarwikh,ydarwikh,True,8,8,0-9,0-9,levanti_harakat_prediction
مِيْن,miin,mayyin,False,5,4,0-9,0-9,levanti_harakat_prediction
وِجِّه نَحس,wijih na7as,wijih na7as,True,11,11,10-19,10-19,levanti_harakat_prediction
مَدَاس,madaas,madaas,True,6,6,0-9,0-9,levanti_harakat_prediction
بُقْبُِق,baqbiq,baqbaq,False,8,6,0-9,0-9,levanti_harakat_prediction
طْيُوْن,tayyuun,tyuun,False,7,7,0-9,0-9,levanti_harakat_prediction
يِصْبَح,ysabbi7,ysabbi7,True,7,7,0-9,0-9,levanti_harakat_prediction
هَزِر,hazar,hazar,True,5,5,0-9,0-9,levanti_harakat_prediction
جَزَاوِي,djazaawi,jazaawi,False,8,8,0-9,0-9,levanti_harakat_prediction
حِجَاب,7jaab,7ijaab,False,6,5,0-9,0-9,levanti_harakat_prediction
يِحْشِي,y7ashshi,yi7shi,False,7,8,0-9,0-9,levanti_harakat_prediction
يَلْتوي,yiltiwi,ylawwit,False,7,7,0-9,0-9,levanti_harakat_prediction
سَنَاكِيح,sanakii7,sanaakii7,False,9,8,0-9,0-9,levanti_harakat_prediction
يعْبَّك,yi3bitsh,y3abbik,False,7,8,0-9,0-9,levanti_harakat_prediction
قِرْشِة,qarshe,qarshe,True,7,6,0-9,0-9,levanti_harakat_prediction
يِرْمُل,yrammil,yirmul,False,7,7,0-9,0-9,levanti_harakat_prediction
تِصْحَايِة,tis7aaye,tis7aaye,True,10,8,10-19,0-9,levanti_harakat_prediction
مجَارَاة,mjaaraa,mjaara,False,8,7,0-9,0-9,levanti_harakat_prediction
مَات,maat,maat,True,4,4,0-9,0-9,levanti_harakat_prediction
يِنْهَلِك,yinhilik,yinhilik,True,9,8,0-9,0-9,levanti_harakat_prediction
اِسْتِبْدَاد,2istibdaad,2istibdaad,True,12,10,10-19,10-19,levanti_harakat_prediction
ارْجَح,2irja7,2irja7,True,6,6,0-9,0-9,levanti_harakat_prediction
بَعِص,ba3as,ba33is,False,5,5,0-9,0-9,levanti_harakat_prediction
نِغِش,naghghish,naghghash,False,5,9,0-9,0-9,levanti_harakat_prediction
اتْوَقَّع,2itwaqqa3,2itwaqqa3,True,9,9,0-9,0-9,levanti_harakat_prediction
قِطِر,qutur,qattar,False,5,5,0-9,0-9,levanti_harakat_prediction
إِلَى,2ila,2ila,True,5,4,0-9,0-9,levanti_harakat_prediction
اتْجَرَّس,2itjarras,2itjarras,True,9,9,0-9,0-9,levanti_harakat_prediction
يِصُوْن,ysuun,ysawwin,False,7,5,0-9,0-9,levanti_harakat_prediction
حَرِيقَة,7ariiqa,7ariiqa,True,8,7,0-9,0-9,levanti_harakat_prediction
هَوَا,huwwa,hawa,False,5,5,0-9,0-9,levanti_harakat_prediction
سُلْطَان,sultaan,sultaan,True,8,7,0-9,0-9,levanti_harakat_prediction
فَكَّك,fakkak,fakkik,False,6,6,0-9,0-9,levanti_harakat_prediction
بقْرُج,baqkradj,baqkradj,True,6,8,0-9,0-9,levanti_harakat_prediction
اِنْفَجَر,2inifjir,2infijir,False,9,8,0-9,0-9,levanti_harakat_prediction
تْجَرَّع,tjarra3,tjarra3,True,8,7,0-9,0-9,levanti_harakat_prediction
يُوحَد,ywa77id,ywa77id,True,6,7,0-9,0-9,levanti_harakat_prediction
فْصُوْلْهَا النَّاقْصِة,fsuulha 2innaaqsa,fusuulha 2ilqinnaas,False,23,17,20-29,10-19,levanti_harakat_prediction
تَمْرَة,tamre,tamra,False,7,5,0-9,0-9,levanti_harakat_prediction
عَطِيِّة,3atiyye,3atiyye,True,8,7,0-9,0-9,levanti_harakat_prediction
يُسْفُط,yusfut,ysaffit,False,7,6,0-9,0-9,levanti_harakat_prediction
يقِشّ,yqushsh,yqishsh,False,5,7,0-9,0-9,levanti_harakat_prediction
سَحَاحِيْر,sa7aa7iir,sa7aa7iir,True,10,9,10-19,0-9,levanti_harakat_prediction
اِنْشَطَب,2inshatab,2inshitib,False,9,9,0-9,0-9,levanti_harakat_prediction
جُوْح,juu7,jawwi7,False,5,4,0-9,0-9,levanti_harakat_prediction
شُقْر,sha22ar,shaqqir,False,5,7,0-9,0-9,levanti_harakat_prediction
ثمَن,thaman,thammin,False,4,6,0-9,0-9,levanti_harakat_prediction
قَشْعَر بَدَنِي,qash3ar badani,qasha3ir badani,False,15,14,10-19,10-19,levanti_harakat_prediction
اِتْفرِك,2itfarrak,2itfarrak,True,8,9,0-9,0-9,levanti_harakat_prediction
اِتْنَافَر,2itnaafar,2itnaafar,True,10,9,10-19,0-9,levanti_harakat_prediction
مْلَعْلَع,mla3la3,mla3la3,True,9,7,0-9,0-9,levanti_harakat_prediction
يِفْتِرِس,yiftiris,yiftiris,True,9,8,0-9,0-9,levanti_harakat_prediction
مَا بِتِنْبَلّ بْثِمُّه فُولِة,maa btinball btimmo fuule,maa btin billaffo bimmo,False,30,25,30-39,20-29,levanti_harakat_prediction
حْمَار وَحْشِي,7imaar wa7shi,7amaar wishi,False,14,13,10-19,10-19,levanti_harakat_prediction
نَهِق,nahhaq,nahhiq,False,5,6,0-9,0-9,levanti_harakat_prediction
اِهْتَرّ,2ihtar,2ihtar,True,8,6,0-9,0-9,levanti_harakat_prediction
فَرِع,farri3,farri3,True,5,6,0-9,0-9,levanti_harakat_prediction
لَخْمِة,lakhme,lakhme,True,7,6,0-9,0-9,levanti_harakat_prediction
بِالزّوْر,bizzoor,bizzuur,False,9,7,0-9,0-9,levanti_harakat_prediction
زَيّ,zayy,ziyy,False,4,4,0-9,0-9,levanti_harakat_prediction
رَمِد,rammad,rammid,False,5,6,0-9,0-9,levanti_harakat_prediction
اِخْلَق,2ukhluq,2ikhliq,False,7,7,0-9,0-9,levanti_harakat_prediction
اِلْكُمّ,2ulkum,2ilkam,False,8,6,0-9,0-9,levanti_harakat_prediction
يْرَقِّق,yraqqiq,yraqqiq,True,8,7,0-9,0-9,levanti_harakat_prediction
يمْتِر,ymattir,ymattir,True,6,7,0-9,0-9,levanti_harakat_prediction
يْعِضّ,y3udd,y3idd,False,6,5,0-9,0-9,levanti_harakat_prediction
عَضّ,3add,3add,True,4,4,0-9,0-9,levanti_harakat_prediction
كَافِئ,kaafi2,kaafi2,True,6,6,0-9,0-9,levanti_harakat_prediction
يِضِيْع,ydayyi3,ydayyi3,True,7,7,0-9,0-9,levanti_harakat_prediction
غِرز,gharriz,gharraz,False,4,7,0-9,0-9,levanti_harakat_prediction
شَلَخْتَا,shlikhta,shalkhata,False,9,8,0-9,0-9,levanti_harakat_prediction
يَا دَاخِل بِيْن الْبَصَلِة وْقِشْرْتْهَا مَابِيْنُوبَك غِير رِيحِتْهَا,yaa daakhil been 2ilbasale wuqishritha maa binuubak gheer rii7itha,yaadakhil khurbit 2ilbingheew samir biqaalin saab 7ayarit b wilaaak,False,71,66,70-79,60-69,levanti_harakat_prediction
اِتْشَخْلَع,2itshakhla3,2itshakhla3,True,11,11,10-19,10-19,levanti_harakat_prediction
يِفْجَع,yifja3,yifja3,True,7,6,0-9,0-9,levanti_harakat_prediction
مَجْنُوْن يِحْكِي وْعَاقِل يِسْمَع,majnuun yi7ki wu3aaqil yisma3,majnuu3 yookil yi7asami 3ak,False,34,29,30-39,20-29,levanti_harakat_prediction
فُتِت,fattat,fattit,False,5,6,0-9,0-9,levanti_harakat_prediction
تُهِم,tuham,tahhim,False,5,5,0-9,0-9,levanti_harakat_prediction
صَبّ,subb,sabb,False,4,4,0-9,0-9,levanti_harakat_prediction
شُهُوْر,shhuur,shuhuur,False,7,6,0-9,0-9,levanti_harakat_prediction
رِيح,rayya7,rayyi7,False,4,6,0-9,0-9,levanti_harakat_prediction
اِنْتَرَك,2intirik,2intirik,True,9,8,0-9,0-9,levanti_harakat_prediction
اتْكَرْكَز,2itkarkaz,2itkarkaz,True,10,9,10-19,0-9,levanti_harakat_prediction
اِنْبَخّ,2inbakhkh,2inbukh,False,8,9,0-9,0-9,levanti_harakat_prediction
مْهَاوِي,mhaawi,mhaawi,True,8,6,0-9,0-9,levanti_harakat_prediction
حَبَابِيْس,7abaabiis,7abaabiis,True,10,9,10-19,0-9,levanti_harakat_prediction
سَاكِن,saakin,saakin,True,6,6,0-9,0-9,levanti_harakat_prediction
اِنْحَرَق,2in7iriq,2in7araq,False,9,8,0-9,0-9,levanti_harakat_prediction
